"Net Name","Pass/Fail","Operation","Driver Comp Ref Des & Pin Name","Receiver Comp Ref Des & Pin Name","Associated Clk/Strobe Net Name","Associated Clk/Strobe Driver Comp Ref Des & Pin Name","Associated Clk/Strobe Receiver Comp Ref Des & Pin Name","Clk/Strobe Crossing Threshold Time, [ns]","Average Center Voltage, Vcent(pin_mid), [mV]","Upper Eye Mask, Vcent(pin_mid) + VdIVW_Total/2, [mV]","Lower Eye Mask, Vcent(pin_mid) - VdIVW_Total/2, [mV]","Half Eye-Mask Width, TdIVW/2, [ps]","Output Delay Uncertainty, [ps]","Measured Setup Time, [ps]","Setup Time Margin, [ps]","Setup Time Margin with Output Delay Uncertainty, [ps]","Measured Hold Time, [ps]","Hold Time Margin, [ps]","Hold Time Margin with Output Delay Uncertainty, [ps]","Min Voltage Above/Below Eye-Mask, [mV]","Peak Voltage Above/Below Vcent(pin_mid), [mV]","VIHL_AC/2 Limit, [mV]","Peak Voltage Above/Below Vcent(pin_mid) Margin, [mV]","Vcent(pin_mid) to Vcent(pin_mid) Pulse Width, [ps]","Pulse Width Limit, tdIPW, [ps]","Pulse Width Margin, [ps]","Pulse Width Margin with Output Delay Uncertainty, [ps]","Min Slew Rate, [V/ns]","Min Slew Rate Limit, SRIN_VdIVW_min, [V/ns]","Min Slew Rate Margin, [V/ns]","Max Slew Rate, [V/ns]","Max Slew Rate Limit, SRIN_VdIVW_max, [V/ns]","Max Slew Rate Margin, [V/ns]","Min Slew Rate (2), [V/ns]","Min Slew Rate (2) Limit, SRIN_VdIVW_min, [V/ns]","Min Slew Rate (2) Margin, [V/ns]","Max Slew Rate (2), [V/ns]","Max Slew Rate (2) Limit, SRIN_VdIVW_max, [V/ns]","Max Slew Rate (2) Margin, [V/ns]","Eye Mask Shape"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","26.703"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 352.9"," 290.4"," 284.4","374.259"," 494.9","  93.0"," 401.9","N/A","N/A","N/A","N/A"," 5.143"," 1.000"," 4.143"," 5.143"," 9.000"," 3.857","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","27.328"," 700.3"," 768.3"," 632.3","    62","   6.0"," 245.7"," 183.2"," 177.2","N/A","N/A","N/A","701.036"," 874.3","  93.0"," 781.3","N/A","N/A","N/A","N/A"," 5.143"," 1.000"," 4.143"," 5.143"," 9.000"," 3.857"," 5.436"," 1.029"," 4.407"," 5.436"," 9.000"," 3.564","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","27.953"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 413.9"," 351.4"," 345.4","572.953"," 726.2","  93.0"," 633.2","N/A","N/A","N/A","N/A"," 5.470"," 1.000"," 4.470"," 5.470"," 9.000"," 3.530","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","28.578"," 700.3"," 768.3"," 632.3","    62","   6.0"," 186.2"," 123.7"," 117.7","N/A","N/A","N/A","423.935"," 616.8","  93.0"," 523.8","N/A","N/A","N/A","N/A"," 5.470"," 1.000"," 4.470"," 5.470"," 9.000"," 3.530"," 5.433"," 1.094"," 4.339"," 5.433"," 9.000"," 3.567","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","29.204"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 354.0"," 291.5"," 285.5","375.040"," 499.7","  93.0"," 406.7","N/A","N/A","N/A","N/A"," 5.204"," 1.000"," 4.204"," 5.204"," 9.000"," 3.796","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","29.828"," 700.3"," 768.3"," 632.3","    62","   6.0"," 243.6"," 181.1"," 175.1","N/A","N/A","N/A","703.968"," 875.8","  93.0"," 782.8","N/A","N/A","N/A","N/A"," 5.204"," 1.000"," 4.204"," 5.204"," 9.000"," 3.796"," 5.483"," 1.041"," 4.442"," 5.483"," 9.000"," 3.517","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","30.453"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 413.4"," 350.9"," 344.9","572.881"," 728.6","  93.0"," 635.6","N/A","N/A","N/A","N/A"," 5.493"," 1.000"," 4.493"," 5.493"," 9.000"," 3.507","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","31.078"," 700.3"," 768.3"," 632.3","    62","   6.0"," 186.5"," 124.0"," 118.0"," 339.6"," 277.1"," 271.1","427.877"," 616.8","  93.0"," 523.8"," 549.6","   363"," 187.1"," 175.1"," 5.493"," 1.000"," 4.493"," 6.141"," 9.000"," 2.859"," 5.541"," 1.099"," 4.442"," 5.541"," 9.000"," 3.459","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","31.703"," 700.3"," 768.3"," 632.3","    62","   6.0"," 263.4"," 200.9"," 194.9"," 374.0"," 311.5"," 305.5","760.656"," 894.9","  93.0"," 801.9"," 659.7","   363"," 297.2"," 285.2"," 5.868"," 1.000"," 4.868"," 6.141"," 9.000"," 2.859"," 6.364"," 1.228"," 5.136"," 6.364"," 9.000"," 2.636","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","32.328"," 700.3"," 768.3"," 632.3","    62","   6.0"," 228.0"," 165.5"," 159.5","N/A","N/A","N/A","473.896"," 601.2","  93.0"," 508.2","N/A","N/A","N/A","N/A"," 5.868"," 1.000"," 4.868"," 5.868"," 9.000"," 3.132"," 5.587"," 1.174"," 4.413"," 5.587"," 9.000"," 3.413","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","32.953"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","390.651"," 549.4","  93.0"," 456.4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","33.578"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 346.7"," 284.2"," 278.2","428.949"," 547.3","  93.0"," 454.3","N/A","N/A","N/A","N/A"," 4.829"," 1.000"," 3.829"," 4.829"," 9.000"," 4.171","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","34.204"," 700.3"," 768.3"," 632.3","    62","   6.0"," 250.6"," 188.1"," 182.1"," 380.3"," 317.8"," 311.8","694.561"," 863.2","  93.0"," 770.2"," 655.3","   363"," 292.8"," 280.8"," 4.829"," 1.000"," 3.829"," 6.118"," 9.000"," 2.882"," 5.205"," 0.966"," 4.240"," 5.205"," 9.000"," 3.795","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","34.828"," 700.3"," 768.3"," 632.3","    62","   6.0"," 221.4"," 158.9"," 152.9"," 325.7"," 263.2"," 257.2","496.127"," 607.3","  93.0"," 514.3"," 570.1","   363"," 207.6"," 195.6"," 5.750"," 1.000"," 4.750"," 6.118"," 9.000"," 2.882"," 5.896"," 1.224"," 4.673"," 5.896"," 9.000"," 3.104","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","35.454"," 700.3"," 768.3"," 632.3","    62","   6.0"," 276.5"," 214.0"," 208.0","N/A","N/A","N/A","741.867"," 879.5","  93.0"," 786.5","N/A","N/A","N/A","N/A"," 5.750"," 1.000"," 4.750"," 5.750"," 9.000"," 3.250"," 5.743"," 1.150"," 4.593"," 5.743"," 9.000"," 3.257","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","36.078"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 410.8"," 348.3"," 342.3","579.367"," 716.7","  93.0"," 623.7","N/A","N/A","N/A","N/A"," 5.451"," 1.000"," 4.451"," 5.451"," 9.000"," 3.549","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","36.703"," 700.3"," 768.3"," 632.3","    62","   6.0"," 189.5"," 127.0"," 121.0","N/A","N/A","N/A","425.438"," 621.3","  93.0"," 528.3","N/A","N/A","N/A","N/A"," 5.451"," 1.000"," 4.451"," 5.451"," 9.000"," 3.549"," 5.382"," 1.090"," 4.292"," 5.382"," 9.000"," 3.618","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","37.329"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","377.140"," 541.2","  93.0"," 448.2","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","37.953"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","428.037"," 545.1","  93.0"," 452.1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","38.578"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","431.356"," 510.7","  93.0"," 417.7","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","39.204"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","432.122"," 503.9","  93.0"," 410.9","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","39.828"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","432.880"," 503.9","  93.0"," 410.9","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","40.454"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","432.585"," 502.2","  93.0"," 409.2","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","41.078"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 346.6"," 284.1"," 278.1","432.905"," 501.6","  93.0"," 408.6","N/A","N/A","N/A","N/A"," 4.995"," 1.000"," 3.995"," 4.995"," 9.000"," 4.005","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","41.704"," 700.3"," 768.3"," 632.3","    62","   6.0"," 251.7"," 189.2"," 183.2","N/A","N/A","N/A","695.449"," 868.9","  93.0"," 775.9","N/A","N/A","N/A","N/A"," 4.995"," 1.000"," 3.995"," 4.995"," 9.000"," 4.005"," 5.340"," 0.999"," 4.341"," 5.340"," 9.000"," 3.660","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","42.329"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 412.8"," 350.3"," 344.3","574.807"," 716.6","  93.0"," 623.6","N/A","N/A","N/A","N/A"," 5.397"," 1.000"," 4.397"," 5.397"," 9.000"," 3.603","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","42.953"," 700.3"," 768.3"," 632.3","    62","   6.0"," 186.4"," 123.9"," 117.9","N/A","N/A","N/A","424.590"," 616.5","  93.0"," 523.5","N/A","N/A","N/A","N/A"," 5.397"," 1.000"," 4.397"," 5.397"," 9.000"," 3.603"," 5.430"," 1.079"," 4.351"," 5.430"," 9.000"," 3.570","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","43.578"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","374.706"," 538.4","  93.0"," 445.4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","44.204"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 344.4"," 281.9"," 275.9","427.774"," 544.2","  93.0"," 451.2","N/A","N/A","N/A","N/A"," 4.761"," 1.000"," 3.761"," 4.761"," 9.000"," 4.239","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","44.828"," 700.3"," 768.3"," 632.3","    62","   6.0"," 251.3"," 188.8"," 182.8"," 381.2"," 318.7"," 312.7","691.416"," 863.0","  93.0"," 770.0"," 657.5","   363"," 295.0"," 283.0"," 4.761"," 1.000"," 3.761"," 6.038"," 9.000"," 2.962"," 5.100"," 0.952"," 4.148"," 5.100"," 9.000"," 3.900","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","45.454"," 700.3"," 768.3"," 632.3","    62","   6.0"," 222.1"," 159.6"," 153.6","N/A","N/A","N/A","497.038"," 604.7","  93.0"," 511.7","N/A","N/A","N/A","N/A"," 6.038"," 1.000"," 5.038"," 6.038"," 9.000"," 2.962"," 5.853"," 1.208"," 4.645"," 5.853"," 9.000"," 3.147","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","46.078"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","386.553"," 549.8","  93.0"," 456.8","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","46.704"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 345.7"," 283.2"," 277.2","426.423"," 549.5","  93.0"," 456.5","N/A","N/A","N/A","N/A"," 4.768"," 1.000"," 3.768"," 4.768"," 9.000"," 4.232","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","47.328"," 700.3"," 768.3"," 632.3","    62","   6.0"," 250.6"," 188.1"," 182.1","N/A","N/A","N/A","693.633"," 862.7","  93.0"," 769.7","N/A","N/A","N/A","N/A"," 4.768"," 1.000"," 3.768"," 4.768"," 9.000"," 4.232"," 5.146"," 0.954"," 4.193"," 5.146"," 9.000"," 3.854","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","47.953"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 413.2"," 350.7"," 344.7","573.092"," 722.4","  93.0"," 629.4","N/A","N/A","N/A","N/A"," 5.429"," 1.000"," 4.429"," 5.429"," 9.000"," 3.571","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","48.578"," 700.3"," 768.3"," 632.3","    62","   6.0"," 186.9"," 124.4"," 118.4","N/A","N/A","N/A","423.401"," 615.1","  93.0"," 522.1","N/A","N/A","N/A","N/A"," 5.429"," 1.000"," 4.429"," 5.429"," 9.000"," 3.571"," 5.374"," 1.086"," 4.289"," 5.374"," 9.000"," 3.626","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","49.204"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","374.864"," 537.9","  93.0"," 444.9","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","49.828"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 344.8"," 282.3"," 276.3","427.840"," 543.7","  93.0"," 450.7","N/A","N/A","N/A","N/A"," 4.749"," 1.000"," 3.749"," 4.749"," 9.000"," 4.251","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","50.454"," 700.3"," 768.3"," 632.3","    62","   6.0"," 252.5"," 190.0"," 184.0","N/A","N/A","N/A","690.818"," 863.0","  93.0"," 770.0","N/A","N/A","N/A","N/A"," 4.749"," 1.000"," 3.749"," 4.749"," 9.000"," 4.251"," 5.112"," 0.950"," 4.162"," 5.112"," 9.000"," 3.888","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","51.078"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 413.9"," 351.4"," 345.4","573.684"," 719.4","  93.0"," 626.4","N/A","N/A","N/A","N/A"," 5.390"," 1.000"," 4.390"," 5.390"," 9.000"," 3.610","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","51.704"," 700.3"," 768.3"," 632.3","    62","   6.0"," 186.7"," 124.2"," 118.2"," 339.0"," 276.5"," 270.5","423.842"," 614.9","  93.0"," 521.9"," 549.6","   363"," 187.1"," 175.1"," 5.390"," 1.000"," 4.390"," 6.076"," 9.000"," 2.924"," 5.340"," 1.078"," 4.262"," 5.340"," 9.000"," 3.660","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","52.328"," 700.3"," 768.3"," 632.3","    62","   6.0"," 263.3"," 200.8"," 194.8","N/A","N/A","N/A","759.390"," 894.2","  93.0"," 801.2","N/A","N/A","N/A","N/A"," 6.076"," 1.000"," 5.076"," 6.076"," 9.000"," 2.924"," 6.307"," 1.215"," 5.092"," 6.307"," 9.000"," 2.693","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","52.953"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","576.285"," 746.8","  93.0"," 653.8","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","53.578"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 414.1"," 351.6"," 345.6","632.807"," 748.7","  93.0"," 655.7","N/A","N/A","N/A","N/A"," 4.937"," 1.000"," 3.937"," 4.937"," 9.000"," 4.063","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","54.204"," 700.3"," 768.3"," 632.3","    62","   6.0"," 183.7"," 121.2"," 115.2","N/A","N/A","N/A","409.728"," 594.6","  93.0"," 501.6","N/A","N/A","N/A","N/A"," 4.937"," 1.000"," 3.937"," 4.937"," 9.000"," 4.063"," 5.010"," 0.987"," 4.023"," 5.010"," 9.000"," 3.990","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","54.828"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","371.897"," 531.8","  93.0"," 438.8","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","55.454"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 344.1"," 281.6"," 275.6","429.071"," 538.2","  93.0"," 445.2","N/A","N/A","N/A","N/A"," 4.805"," 1.000"," 3.805"," 4.805"," 9.000"," 4.195","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","56.078"," 700.3"," 768.3"," 632.3","    62","   6.0"," 251.4"," 188.9"," 182.9","N/A","N/A","N/A","690.368"," 864.5","  93.0"," 771.5","N/A","N/A","N/A","N/A"," 4.805"," 1.000"," 3.805"," 4.805"," 9.000"," 4.195"," 5.140"," 0.961"," 4.179"," 5.140"," 9.000"," 3.860","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","56.703"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","574.166"," 730.0","  93.0"," 637.0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","57.328"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","635.043"," 736.5","  93.0"," 643.5","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","57.953"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","629.448"," 704.3","  93.0"," 611.3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","58.578"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 410.7"," 348.2"," 342.2","629.566"," 699.4","  93.0"," 606.4","N/A","N/A","N/A","N/A"," 4.979"," 1.000"," 3.979"," 4.979"," 9.000"," 4.021","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","59.203"," 700.3"," 768.3"," 632.3","    62","   6.0"," 187.0"," 124.5"," 118.5"," 338.2"," 275.7"," 269.7","411.850"," 601.7","  93.0"," 508.7"," 550.4","   363"," 187.9"," 175.9"," 4.979"," 1.000"," 3.979"," 5.927"," 9.000"," 3.073"," 5.009"," 0.996"," 4.013"," 5.009"," 9.000"," 3.991","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","59.828"," 700.3"," 768.3"," 632.3","    62","   6.0"," 263.6"," 201.1"," 195.1"," 375.3"," 312.8"," 306.8","760.510"," 890.1","  93.0"," 797.1"," 661.6","   363"," 299.1"," 287.1"," 5.892"," 1.000"," 4.892"," 5.927"," 9.000"," 3.073"," 6.120"," 1.185"," 4.935"," 6.120"," 9.000"," 2.880","Eye-Rectangle"
"DDR_DQ7","Pass","Write rank(1,1)","U1.F2","U2.J7","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","60.454"," 700.3"," 768.3"," 632.3","    62","   6.0"," 227.5"," 165.0"," 159.0"," 322.8"," 260.3"," 254.3","475.455"," 598.2","  93.0"," 505.2"," 574.1","   363"," 211.6"," 199.6"," 5.567"," 1.000"," 4.567"," 5.892"," 9.000"," 3.108"," 5.634"," 1.178"," 4.456"," 5.634"," 9.000"," 3.366","Eye-Rectangle"
