"Net Name","Pass/Fail","Operation","Driver Comp Ref Des & Pin Name","Receiver Comp Ref Des & Pin Name","Associated Clk/Strobe Net Name","Associated Clk/Strobe Driver Comp Ref Des & Pin Name","Associated Clk/Strobe Receiver Comp Ref Des & Pin Name","Clk/Strobe Crossing Threshold Time, [ns]","Average Center Voltage, Vcent(pin_mid), [mV]","Upper Eye Mask, Vcent(pin_mid) + VdIVW_Total/2, [mV]","Lower Eye Mask, Vcent(pin_mid) - VdIVW_Total/2, [mV]","Half Eye-Mask Width, TdIVW/2, [ps]","Output Delay Uncertainty, [ps]","Measured Setup Time, [ps]","Setup Time Margin, [ps]","Setup Time Margin with Output Delay Uncertainty, [ps]","Measured Hold Time, [ps]","Hold Time Margin, [ps]","Hold Time Margin with Output Delay Uncertainty, [ps]","Min Voltage Above/Below Eye-Mask, [mV]","Peak Voltage Above/Below Vcent(pin_mid), [mV]","VIHL_AC/2 Limit, [mV]","Peak Voltage Above/Below Vcent(pin_mid) Margin, [mV]","Vcent(pin_mid) to Vcent(pin_mid) Pulse Width, [ps]","Pulse Width Limit, tdIPW, [ps]","Pulse Width Margin, [ps]","Pulse Width Margin with Output Delay Uncertainty, [ps]","Min Slew Rate, [V/ns]","Min Slew Rate Limit, SRIN_VdIVW_min, [V/ns]","Min Slew Rate Margin, [V/ns]","Max Slew Rate, [V/ns]","Max Slew Rate Limit, SRIN_VdIVW_max, [V/ns]","Max Slew Rate Margin, [V/ns]","Min Slew Rate (2), [V/ns]","Min Slew Rate (2) Limit, SRIN_VdIVW_min, [V/ns]","Min Slew Rate (2) Margin, [V/ns]","Max Slew Rate (2), [V/ns]","Max Slew Rate (2) Limit, SRIN_VdIVW_max, [V/ns]","Max Slew Rate (2) Margin, [V/ns]","Eye Mask Shape"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","22.954"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A"," 203.6"," 162.0"," 156.0","325.485"," 598.6","  80.0"," 518.6","N/A","N/A","N/A","N/A"," 4.375"," 1.000"," 3.375"," 4.375"," 9.000"," 4.625","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","23.371"," 691.7"," 756.7"," 626.7","    42","   6.0"," 183.0"," 141.4"," 135.4","N/A","N/A","N/A","596.999"," 823.9","  80.0"," 743.9","N/A","N/A","N/A","N/A"," 4.375"," 1.000"," 3.375"," 4.375"," 9.000"," 4.625"," 4.527"," 0.875"," 3.652"," 4.527"," 9.000"," 4.473","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","23.787"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","533.184"," 823.7","  80.0"," 743.7","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","24.204"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","608.723"," 730.7","  80.0"," 650.7","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","24.620"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A"," 280.8"," 239.2"," 233.2","629.288"," 711.9","  80.0"," 631.9","N/A","N/A","N/A","N/A"," 4.535"," 1.000"," 3.535"," 4.535"," 9.000"," 4.465","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","25.037"," 691.7"," 756.7"," 626.7","    42","   6.0"," 106.9","  65.2","  59.2","N/A","N/A","N/A","271.945"," 597.6","  80.0"," 517.6","N/A","N/A","N/A","N/A"," 4.535"," 1.000"," 3.535"," 4.535"," 9.000"," 4.465"," 4.440"," 0.907"," 3.533"," 4.440"," 9.000"," 4.560","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","25.453"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A"," 202.8"," 161.2"," 155.2","330.708"," 593.7","  80.0"," 513.7","N/A","N/A","N/A","N/A"," 4.364"," 1.000"," 3.364"," 4.364"," 9.000"," 4.636","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","25.870"," 691.7"," 756.7"," 626.7","    42","   6.0"," 183.7"," 142.1"," 136.1"," 270.0"," 228.3"," 222.3","594.360"," 774.1","  80.0"," 694.1"," 479.1","   242"," 237.5"," 225.5"," 4.364"," 1.000"," 3.364"," 6.273"," 9.000"," 2.727"," 4.464"," 0.873"," 3.591"," 4.464"," 9.000"," 4.536","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","26.286"," 691.7"," 756.7"," 626.7","    42","   6.0"," 126.0","  84.4","  78.4"," 244.4"," 202.7"," 196.7","482.993"," 686.3","  80.0"," 606.3"," 391.9","   242"," 150.3"," 138.3"," 5.914"," 1.000"," 4.914"," 6.273"," 9.000"," 2.727"," 6.360"," 1.255"," 5.106"," 6.360"," 9.000"," 2.640","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","26.703"," 691.7"," 756.7"," 626.7","    42","   6.0"," 150.0"," 108.4"," 102.4","N/A","N/A","N/A","681.894"," 980.9","  80.0"," 900.9","N/A","N/A","N/A","N/A"," 5.914"," 1.000"," 4.914"," 5.914"," 9.000"," 3.086"," 6.066"," 1.183"," 4.883"," 6.066"," 9.000"," 2.934","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","27.119"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","487.709"," 905.3","  80.0"," 825.3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","27.536"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","619.264"," 755.7","  80.0"," 675.7","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","27.952"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","620.153"," 734.1","  80.0"," 654.1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","28.369"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A"," 281.1"," 239.4"," 233.4","628.117"," 695.5","  80.0"," 615.5","N/A","N/A","N/A","N/A"," 4.713"," 1.000"," 3.713"," 4.713"," 9.000"," 4.287","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","28.785"," 691.7"," 756.7"," 626.7","    42","   6.0"," 108.0","  66.4","  60.4","N/A","N/A","N/A","292.027"," 604.4","  80.0"," 524.4","N/A","N/A","N/A","N/A"," 4.713"," 1.000"," 3.713"," 4.713"," 9.000"," 4.287"," 4.719"," 0.943"," 3.776"," 4.719"," 9.000"," 4.281","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","29.202"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","326.835"," 599.7","  80.0"," 519.7","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","29.618"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A"," 218.6"," 176.9"," 170.9","433.068"," 543.4","  80.0"," 463.4","N/A","N/A","N/A","N/A"," 5.015"," 1.000"," 4.015"," 5.015"," 9.000"," 3.985","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","30.035"," 691.7"," 756.7"," 626.7","    42","   6.0"," 171.8"," 130.2"," 124.2","N/A","N/A","N/A","599.310"," 877.8","  80.0"," 797.8","N/A","N/A","N/A","N/A"," 5.015"," 1.000"," 4.015"," 5.015"," 9.000"," 3.985"," 5.099"," 1.003"," 4.096"," 5.099"," 9.000"," 3.901","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","30.451"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A"," 273.1"," 231.4"," 225.4","525.285"," 860.3","  80.0"," 780.3","N/A","N/A","N/A","N/A"," 4.408"," 1.000"," 3.408"," 4.408"," 9.000"," 4.592","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","30.868"," 691.7"," 756.7"," 626.7","    42","   6.0"," 113.7","  72.1","  66.1","N/A","N/A","N/A","248.917"," 578.0","  80.0"," 498.0","N/A","N/A","N/A","N/A"," 4.408"," 1.000"," 3.408"," 4.408"," 9.000"," 4.592"," 4.022"," 0.882"," 3.140"," 4.022"," 9.000"," 4.978","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","31.284"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A"," 205.3"," 163.7"," 157.7","340.858"," 579.8","  80.0"," 499.8","N/A","N/A","N/A","N/A"," 4.587"," 1.000"," 3.587"," 4.587"," 9.000"," 4.413","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","31.701"," 691.7"," 756.7"," 626.7","    42","   6.0"," 182.7"," 141.0"," 135.0","N/A","N/A","N/A","607.788"," 828.6","  80.0"," 748.6","N/A","N/A","N/A","N/A"," 4.587"," 1.000"," 3.587"," 4.587"," 9.000"," 4.413"," 4.667"," 0.917"," 3.750"," 4.667"," 9.000"," 4.333","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","32.117"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","529.937"," 828.4","  80.0"," 748.4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","32.534"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","608.102"," 733.7","  80.0"," 653.7","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","32.950"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","627.555"," 710.5","  80.0"," 630.5","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","33.367"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A"," 281.3"," 239.7"," 233.7","626.614"," 694.4","  80.0"," 614.4","N/A","N/A","N/A","N/A"," 4.779"," 1.000"," 3.779"," 4.779"," 9.000"," 4.221","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","33.783"," 691.7"," 756.7"," 626.7","    42","   6.0"," 108.1","  66.4","  60.4","N/A","N/A","N/A","291.924"," 601.9","  80.0"," 521.9","N/A","N/A","N/A","N/A"," 4.779"," 1.000"," 3.779"," 4.779"," 9.000"," 4.221"," 4.754"," 0.956"," 3.799"," 4.754"," 9.000"," 4.246","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","34.199"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","325.859"," 598.4","  80.0"," 518.4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","34.616"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","432.032"," 551.7","  80.0"," 471.7","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","35.032"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A"," 213.1"," 171.5"," 165.5","437.550"," 532.0","  80.0"," 452.0","N/A","N/A","N/A","N/A"," 4.513"," 1.000"," 3.513"," 4.513"," 9.000"," 4.487","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","35.449"," 691.7"," 756.7"," 626.7","    42","   6.0"," 174.7"," 133.0"," 127.0"," 269.0"," 227.3"," 221.3","577.256"," 809.6","  80.0"," 729.6"," 468.1","   242"," 226.5"," 214.5"," 4.513"," 1.000"," 3.513"," 6.403"," 9.000"," 2.597"," 4.688"," 0.903"," 3.785"," 4.688"," 9.000"," 4.312","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","35.865"," 691.7"," 756.7"," 626.7","    42","   6.0"," 127.0","  85.4","  79.4"," 246.3"," 204.6"," 198.6","488.845"," 697.3","  80.0"," 617.3"," 394.4","   242"," 152.8"," 140.8"," 6.059"," 1.000"," 5.059"," 6.403"," 9.000"," 2.597"," 6.425"," 1.281"," 5.144"," 6.425"," 9.000"," 2.575","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","36.282"," 691.7"," 756.7"," 626.7","    42","   6.0"," 148.9"," 107.3"," 101.3"," 277.1"," 235.4"," 229.4","687.176"," 968.8","  80.0"," 888.8"," 446.4","   242"," 204.9"," 192.9"," 6.059"," 1.000"," 5.059"," 6.659"," 9.000"," 2.341"," 6.260"," 1.212"," 5.048"," 6.260"," 9.000"," 2.740","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","36.698"," 691.7"," 756.7"," 626.7","    42","   6.0"," 119.7","  78.1","  72.1","N/A","N/A","N/A","506.841"," 787.8","  80.0"," 707.8","N/A","N/A","N/A","N/A"," 6.659"," 1.000"," 5.659"," 6.659"," 9.000"," 2.341"," 6.962"," 1.332"," 5.630"," 6.962"," 9.000"," 2.038","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","37.115"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A"," 198.2"," 156.6"," 150.6","243.861"," 674.2","  80.0"," 594.2","N/A","N/A","N/A","N/A"," 3.773"," 1.000"," 2.773"," 3.773"," 9.000"," 5.227","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","37.531"," 691.7"," 756.7"," 626.7","    42","   6.0"," 183.6"," 142.0"," 136.0"," 270.3"," 228.6"," 222.6","530.382"," 731.5","  80.0"," 651.5"," 481.4","   242"," 239.8"," 227.8"," 3.773"," 1.000"," 2.773"," 6.109"," 9.000"," 2.891"," 4.162"," 0.755"," 3.407"," 4.162"," 9.000"," 4.838","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","37.948"," 691.7"," 756.7"," 626.7","    42","   6.0"," 125.1","  83.4","  77.4"," 244.4"," 202.8"," 196.8","451.039"," 670.4","  80.0"," 590.4"," 391.2","   242"," 149.6"," 137.6"," 6.019"," 1.000"," 5.019"," 6.109"," 9.000"," 2.891"," 6.073"," 1.222"," 4.851"," 6.073"," 9.000"," 2.927","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","38.364"," 691.7"," 756.7"," 626.7","    42","   6.0"," 150.3"," 108.6"," 102.6","N/A","N/A","N/A","670.180"," 974.8","  80.0"," 894.8","N/A","N/A","N/A","N/A"," 6.019"," 1.000"," 5.019"," 6.019"," 9.000"," 2.981"," 6.222"," 1.204"," 5.018"," 6.222"," 9.000"," 2.778","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","38.781"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A"," 281.0"," 239.4"," 233.4","487.747"," 908.7","  80.0"," 828.7","N/A","N/A","N/A","N/A"," 3.962"," 1.000"," 2.962"," 3.962"," 9.000"," 5.038","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","39.197"," 691.7"," 756.7"," 626.7","    42","   6.0"," 102.5","  60.8","  54.8","N/A","N/A","N/A","208.168"," 555.9","  80.0"," 475.9","N/A","N/A","N/A","N/A"," 3.962"," 1.000"," 2.962"," 3.962"," 9.000"," 5.038"," 3.732"," 0.792"," 2.940"," 3.732"," 9.000"," 5.268","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","39.614"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","355.859"," 564.7","  80.0"," 484.7","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","40.030"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A"," 218.7"," 177.0"," 171.0","414.861"," 528.8","  80.0"," 448.8","N/A","N/A","N/A","N/A"," 5.011"," 1.000"," 4.011"," 5.011"," 9.000"," 3.989","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","40.447"," 691.7"," 756.7"," 626.7","    42","   6.0"," 172.0"," 130.4"," 124.4"," 271.3"," 229.6"," 223.6","588.806"," 820.3","  80.0"," 740.3"," 466.1","   242"," 224.5"," 212.5"," 5.011"," 1.000"," 4.011"," 6.526"," 9.000"," 2.474"," 5.161"," 1.002"," 4.159"," 5.161"," 9.000"," 3.839","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","40.863"," 691.7"," 756.7"," 626.7","    42","   6.0"," 125.2","  83.5","  77.5","N/A","N/A","N/A","495.173"," 724.3","  80.0"," 644.3","N/A","N/A","N/A","N/A"," 6.526"," 1.000"," 5.526"," 6.526"," 9.000"," 2.474"," 6.557"," 1.305"," 5.252"," 6.557"," 9.000"," 2.443","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","41.280"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","255.359"," 664.2","  80.0"," 584.2","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","41.696"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A"," 219.6"," 177.9"," 171.9","452.736"," 569.2","  80.0"," 489.2","N/A","N/A","N/A","N/A"," 5.167"," 1.000"," 4.167"," 5.167"," 9.000"," 3.833","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","42.113"," 691.7"," 756.7"," 626.7","    42","   6.0"," 172.1"," 130.4"," 124.4"," 271.3"," 229.6"," 223.6","615.147"," 840.1","  80.0"," 760.1"," 465.9","   242"," 224.4"," 212.4"," 5.167"," 1.000"," 4.167"," 6.540"," 9.000"," 2.460"," 5.222"," 1.033"," 4.188"," 5.222"," 9.000"," 3.778","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","42.529"," 691.7"," 756.7"," 626.7","    42","   6.0"," 125.2","  83.5","  77.5"," 245.9"," 204.3"," 198.3","507.935"," 705.4","  80.0"," 625.4"," 392.2","   242"," 150.6"," 138.6"," 5.947"," 1.000"," 4.947"," 6.540"," 9.000"," 2.460"," 6.640"," 1.308"," 5.332"," 6.640"," 9.000"," 2.360","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","42.946"," 691.7"," 756.7"," 626.7","    42","   6.0"," 148.8"," 107.2"," 101.2"," 277.2"," 235.5"," 229.5","705.115"," 975.0","  80.0"," 895.0"," 446.8","   242"," 205.2"," 193.2"," 5.947"," 1.000"," 4.947"," 6.596"," 9.000"," 2.404"," 6.149"," 1.189"," 4.959"," 6.149"," 9.000"," 2.851","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","43.362"," 691.7"," 756.7"," 626.7","    42","   6.0"," 119.4","  77.8","  71.8"," 246.6"," 204.9"," 198.9","505.121"," 767.8","  80.0"," 687.8"," 386.1","   242"," 144.6"," 132.6"," 6.286"," 1.000"," 5.286"," 6.596"," 9.000"," 2.404"," 6.924"," 1.319"," 5.605"," 6.924"," 9.000"," 2.076","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","43.779"," 691.7"," 756.7"," 626.7","    42","   6.0"," 149.4"," 107.8"," 101.8","N/A","N/A","N/A","713.051","1009.5","  80.0"," 929.5","N/A","N/A","N/A","N/A"," 6.286"," 1.000"," 5.286"," 6.286"," 9.000"," 2.714"," 6.405"," 1.257"," 5.148"," 6.405"," 9.000"," 2.595","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","44.195"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A"," 280.4"," 238.8"," 232.8","475.325"," 922.0","  80.0"," 842.0","N/A","N/A","N/A","N/A"," 3.873"," 1.000"," 2.873"," 3.873"," 9.000"," 5.127","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","44.612"," 691.7"," 756.7"," 626.7","    42","   6.0"," 102.7","  61.0","  55.0","N/A","N/A","N/A","198.781"," 559.9","  80.0"," 479.9","N/A","N/A","N/A","N/A"," 3.873"," 1.000"," 2.873"," 3.873"," 9.000"," 5.127"," 3.514"," 0.775"," 2.739"," 3.514"," 9.000"," 5.486","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","45.028"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A"," 205.7"," 164.1"," 158.1","358.691"," 568.7","  80.0"," 488.7","N/A","N/A","N/A","N/A"," 4.554"," 1.000"," 3.554"," 4.554"," 9.000"," 4.446","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","45.445"," 691.7"," 756.7"," 626.7","    42","   6.0"," 182.4"," 140.7"," 134.7"," 270.8"," 229.2"," 223.2","623.974"," 787.2","  80.0"," 707.2"," 478.0","   242"," 236.5"," 224.5"," 4.554"," 1.000"," 3.554"," 6.266"," 9.000"," 2.734"," 4.602"," 0.911"," 3.691"," 4.602"," 9.000"," 4.398","Eye-Rectangle"
