.HEADER
..NAMES
Time,V U2.H3
.DATA
1.98933e-08,0.4691
1.99166e-08,0.6097
1.99398e-08,0.7657
1.99631e-08,0.9227
1.99864e-08,1.0591
2.00096e-08,1.1680
2.00329e-08,1.2508
2.00562e-08,1.3112
2.00794e-08,1.3540
2.01027e-08,1.3860
2.01260e-08,1.4116
2.01492e-08,1.4292
2.01725e-08,1.4322
2.01958e-08,1.4199
2.02190e-08,1.3986
2.02423e-08,1.3791
2.02656e-08,1.3670
2.02888e-08,1.3618
2.03121e-08,1.3553
2.03354e-08,1.3362
2.03586e-08,1.3022
2.03819e-08,1.2605
2.04052e-08,1.2217
2.04284e-08,1.1885
2.04517e-08,1.1586
2.04750e-08,1.1300
2.04982e-08,1.1012
2.05215e-08,1.0730
2.05448e-08,1.0439
2.05680e-08,1.0142
2.05913e-08,0.9742
2.06146e-08,0.9179
2.06378e-08,0.8501
2.06611e-08,0.7689
2.06844e-08,0.6781
2.07076e-08,0.5764
2.07309e-08,0.4655
2.07542e-08,0.3579
2.07774e-08,0.2581
2.08007e-08,0.1686
2.08240e-08,0.0913
2.08472e-08,0.0275
2.08705e-08,-0.0222
2.08938e-08,-0.0559
2.09170e-08,-0.0735
2.09403e-08,-0.0809
2.09636e-08,-0.0848
2.09868e-08,-0.0828
2.10101e-08,-0.0521
2.10334e-08,0.0144
2.10566e-08,0.1041
2.10799e-08,0.2126
2.11032e-08,0.3251
2.11264e-08,0.4456
2.11497e-08,0.5786
2.11730e-08,0.7149
2.11962e-08,0.8552
2.12195e-08,0.9865
2.12428e-08,1.0984
2.12660e-08,1.1903
2.12893e-08,1.2635
2.13126e-08,1.3160
2.13358e-08,1.3484
2.13591e-08,1.3685
2.13824e-08,1.3851
2.14056e-08,1.3983
2.14289e-08,1.4020
2.14522e-08,1.3947
2.14754e-08,1.3808
2.14987e-08,1.3670
2.15220e-08,1.3554
2.15452e-08,1.3456
2.15685e-08,1.3324
2.15918e-08,1.3090
2.16150e-08,1.2759
2.16383e-08,1.2395
2.16616e-08,1.2058
2.16848e-08,1.1733
2.17081e-08,1.1415
2.17314e-08,1.1129
2.17546e-08,1.0897
2.17779e-08,1.0710
2.18012e-08,1.0491
2.18244e-08,1.0231
2.18477e-08,0.9753
2.18710e-08,0.9129
2.18942e-08,0.8377
2.19175e-08,0.7514
2.19408e-08,0.6590
2.19640e-08,0.5535
2.19873e-08,0.4415
2.20106e-08,0.3313
2.20338e-08,0.2290
2.20571e-08,0.1381
2.20804e-08,0.0639
2.21037e-08,0.0067
2.21269e-08,-0.0335
2.21502e-08,-0.0590
2.21735e-08,-0.0732
2.21967e-08,-0.0816
2.22200e-08,-0.0892
2.22433e-08,-0.0958
2.22665e-08,-0.0999
2.22898e-08,-0.1019
2.23131e-08,-0.1061
2.23363e-08,-0.1137
2.23596e-08,-0.1205
2.23829e-08,-0.1230
2.24061e-08,-0.1183
2.24294e-08,-0.1070
2.24527e-08,-0.0893
2.24759e-08,-0.0676
2.24992e-08,-0.0434
2.25225e-08,-0.0165
2.25457e-08,0.0115
2.25690e-08,0.0378
2.25923e-08,0.0594
2.26155e-08,0.0758
2.26388e-08,0.0869
2.26621e-08,0.0909
2.26853e-08,0.0867
2.27086e-08,0.0765
2.27319e-08,0.0646
2.27551e-08,0.0538
2.27784e-08,0.0455
2.28017e-08,0.0395
2.28249e-08,0.0351
2.28482e-08,0.0314
2.28715e-08,0.0292
2.28947e-08,0.0294
2.29180e-08,0.0309
2.29413e-08,0.0315
2.29645e-08,0.0295
2.29878e-08,0.0254
2.30111e-08,0.0195
2.30343e-08,0.0114
2.30576e-08,0.0016
2.30809e-08,-0.0085
2.31041e-08,-0.0175
2.31274e-08,-0.0249
2.31507e-08,-0.0302
2.31739e-08,-0.0334
2.31972e-08,-0.0344
2.32205e-08,-0.0328
2.32437e-08,-0.0279
2.32670e-08,-0.0203
2.32903e-08,-0.0121
2.33135e-08,-0.0057
2.33368e-08,-0.0018
2.33601e-08,0.0003
2.33833e-08,0.0012
2.34066e-08,0.0011
2.34299e-08,0.0002
2.34531e-08,-0.0010
2.34764e-08,-0.0023
2.34997e-08,-0.0034
2.35229e-08,-0.0038
2.35462e-08,-0.0034
2.35695e-08,-0.0021
2.35927e-08,0.0003
2.36160e-08,0.0039
2.36393e-08,0.0080
2.36625e-08,0.0113
2.36858e-08,0.0132
2.37091e-08,0.0140
2.37323e-08,0.0141
2.37556e-08,0.0134
2.37789e-08,0.0116
2.38021e-08,0.0087
2.38254e-08,0.0050
2.38487e-08,0.0012
2.38719e-08,-0.0017
2.38952e-08,-0.0004
2.39185e-08,0.0114
2.39417e-08,0.0509
2.39650e-08,0.1161
2.39883e-08,0.1993
2.40115e-08,0.2995
2.40348e-08,0.4028
2.40581e-08,0.5141
2.40813e-08,0.6309
2.41046e-08,0.7469
2.41279e-08,0.8618
2.41511e-08,0.9631
2.41744e-08,1.0457
2.41977e-08,1.1092
2.42209e-08,1.1559
2.42442e-08,1.1877
2.42675e-08,1.2093
2.42907e-08,1.2237
2.43140e-08,1.2314
2.43373e-08,1.2142
2.43605e-08,1.1658
2.43838e-08,1.0930
2.44071e-08,0.9971
