.HEADER
..NAMES
Time,V U2.G2
.DATA
2.43605e-08,-0.0345
2.43838e-08,-0.0282
2.44071e-08,-0.0215
2.44303e-08,-0.0159
2.44536e-08,-0.0116
2.44769e-08,-0.0077
2.45002e-08,-0.0038
2.45234e-08,-0.0006
2.45467e-08,0.0004
2.45700e-08,-0.0013
2.45932e-08,-0.0046
2.46165e-08,-0.0075
2.46398e-08,-0.0079
2.46630e-08,-0.0048
2.46863e-08,0.0010
2.47096e-08,0.0092
2.47328e-08,0.0231
2.47561e-08,0.0528
2.47794e-08,0.1113
2.48026e-08,0.1876
2.48259e-08,0.2850
2.48492e-08,0.3919
2.48724e-08,0.4925
2.48957e-08,0.6016
2.49190e-08,0.7090
2.49422e-08,0.8127
2.49655e-08,0.9157
2.49888e-08,1.0054
2.50120e-08,1.0767
2.50353e-08,1.1323
2.50586e-08,1.1695
2.50818e-08,1.1914
2.51051e-08,1.2104
2.51284e-08,1.2301
2.51516e-08,1.2508
2.51749e-08,1.2718
2.51982e-08,1.2857
2.52214e-08,1.2893
2.52447e-08,1.2855
2.52680e-08,1.2767
2.52912e-08,1.2643
2.53145e-08,1.2476
2.53378e-08,1.2257
2.53610e-08,1.1982
2.53843e-08,1.1681
2.54076e-08,1.1405
2.54308e-08,1.1169
2.54541e-08,1.0999
2.54774e-08,1.0906
2.55006e-08,1.0867
2.55239e-08,1.0852
2.55472e-08,1.0769
2.55704e-08,1.0537
2.55937e-08,0.9974
2.56170e-08,0.9205
2.56402e-08,0.8287
2.56635e-08,0.7237
2.56868e-08,0.6228
2.57100e-08,0.5136
2.57333e-08,0.3982
2.57566e-08,0.2875
2.57798e-08,0.1843
2.58031e-08,0.0979
2.58264e-08,0.0372
2.58496e-08,-0.0030
2.58729e-08,-0.0272
2.58962e-08,-0.0382
2.59194e-08,-0.0482
2.59427e-08,-0.0636
2.59660e-08,-0.0790
2.59892e-08,-0.0771
2.60125e-08,-0.0310
2.60358e-08,0.0535
2.60590e-08,0.1689
2.60823e-08,0.3008
2.61056e-08,0.4255
2.61288e-08,0.5598
2.61521e-08,0.7053
2.61754e-08,0.8542
2.61986e-08,1.0060
2.62219e-08,1.1390
2.62452e-08,1.2397
2.62684e-08,1.3111
2.62917e-08,1.3526
2.63150e-08,1.3678
2.63382e-08,1.3741
2.63615e-08,1.3781
2.63848e-08,1.3755
2.64080e-08,1.3507
2.64313e-08,1.2858
2.64546e-08,1.1836
2.64778e-08,1.0532
2.65011e-08,0.9184
2.65244e-08,0.7918
2.65476e-08,0.6568
2.65709e-08,0.5134
2.65942e-08,0.3583
2.66174e-08,0.1959
2.66407e-08,0.0508
2.66640e-08,-0.0655
2.66872e-08,-0.1523
2.67105e-08,-0.2064
2.67338e-08,-0.2355
2.67570e-08,-0.2553
2.67803e-08,-0.2699
2.68036e-08,-0.2816
2.68269e-08,-0.2891
2.68501e-08,-0.2816
2.68734e-08,-0.2591
2.68967e-08,-0.2307
2.69199e-08,-0.2041
2.69432e-08,-0.1828
2.69665e-08,-0.1614
2.69897e-08,-0.1306
2.70130e-08,-0.0865
2.70363e-08,-0.0346
2.70595e-08,0.0154
2.70828e-08,0.0580
2.71061e-08,0.0907
2.71293e-08,0.1146
2.71526e-08,0.1339
2.71759e-08,0.1497
2.71991e-08,0.1613
2.72224e-08,0.1677
2.72457e-08,0.1650
2.72689e-08,0.1506
2.72922e-08,0.1275
2.73155e-08,0.1029
2.73387e-08,0.0845
2.73620e-08,0.0759
2.73853e-08,0.0725
2.74085e-08,0.0668
2.74318e-08,0.0545
2.74551e-08,0.0368
2.74783e-08,0.0183
2.75016e-08,0.0035
2.75249e-08,-0.0072
2.75481e-08,-0.0160
2.75714e-08,-0.0253
2.75947e-08,-0.0362
2.76179e-08,-0.0478
2.76412e-08,-0.0578
2.76645e-08,-0.0635
2.76877e-08,-0.0626
2.77110e-08,-0.0558
2.77343e-08,-0.0462
2.77575e-08,-0.0380
2.77808e-08,-0.0328
2.78041e-08,-0.0290
2.78273e-08,-0.0232
2.78506e-08,-0.0141
2.78739e-08,-0.0037
2.78971e-08,0.0040
2.79204e-08,0.0066
2.79437e-08,0.0050
2.79669e-08,0.0025
2.79902e-08,0.0023
2.80135e-08,0.0058
2.80367e-08,0.0121
2.80600e-08,0.0188
2.80833e-08,0.0236
2.81065e-08,0.0248
2.81298e-08,0.0228
2.81531e-08,0.0198
2.81763e-08,0.0179
2.81996e-08,0.0180
2.82229e-08,0.0188
2.82461e-08,0.0176
2.82694e-08,0.0132
2.82927e-08,0.0067
2.83159e-08,0.0007
2.83392e-08,-0.0026
2.83625e-08,-0.0032
2.83857e-08,-0.0024
2.84090e-08,-0.0022
2.84323e-08,-0.0030
2.84555e-08,-0.0036
2.84788e-08,0.0021
2.85021e-08,0.0261
2.85253e-08,0.0842
2.85486e-08,0.1649
2.85719e-08,0.2670
2.85951e-08,0.3779
2.86184e-08,0.4798
2.86417e-08,0.5882
2.86649e-08,0.6984
2.86882e-08,0.8083
2.87115e-08,0.9191
2.87347e-08,1.0162
2.87580e-08,1.0908
2.87813e-08,1.1458
2.88045e-08,1.1808
2.88278e-08,1.2004
2.88511e-08,1.2175
2.88743e-08,1.2369
2.88976e-08,1.2578
2.89209e-08,1.2789
2.89441e-08,1.2929
2.89674e-08,1.2961
2.89907e-08,1.2922
2.90139e-08,1.2845
2.90372e-08,1.2738
2.90605e-08,1.2581
2.90838e-08,1.2348
2.91070e-08,1.2032
2.91303e-08,1.1678
2.91536e-08,1.1361
2.91768e-08,1.1112
2.92001e-08,1.0949
2.92234e-08,1.0867
2.92466e-08,1.0831
2.92699e-08,1.0817
2.92932e-08,1.0825
2.93164e-08,1.0859
2.93397e-08,1.0938
2.93630e-08,1.1080
2.93862e-08,1.1257
2.94095e-08,1.1419
2.94328e-08,1.1522
2.94560e-08,1.1550
2.94793e-08,1.1538
2.95026e-08,1.1544
2.95258e-08,1.1605
2.95491e-08,1.1721
2.95724e-08,1.1868
2.95956e-08,1.2012
2.96189e-08,1.2134
2.96422e-08,1.2229
2.96654e-08,1.2305
2.96887e-08,1.2352
2.97120e-08,1.2292
2.97352e-08,1.2038
2.97585e-08,1.1388
2.97818e-08,1.0448
2.98050e-08,0.9297
2.98283e-08,0.8016
2.98516e-08,0.6838
2.98748e-08,0.5654
2.98981e-08,0.4451
2.99214e-08,0.3281
2.99446e-08,0.2130
2.99679e-08,0.1108
2.99912e-08,0.0338
3.00144e-08,-0.0199
3.00377e-08,-0.0532
3.00610e-08,-0.0701
3.00842e-08,-0.0858
3.01075e-08,-0.1080
3.01308e-08,-0.1343
3.01540e-08,-0.1618
3.01773e-08,-0.1812
3.02006e-08,-0.1859
3.02238e-08,-0.1793
3.02471e-08,-0.1660
3.02704e-08,-0.1488
3.02936e-08,-0.1269
3.03169e-08,-0.0980
3.03402e-08,-0.0607
3.03634e-08,-0.0183
3.03867e-08,0.0213
3.04100e-08,0.0540
3.04332e-08,0.0774
3.04565e-08,0.0911
3.04798e-08,0.0988
3.05030e-08,0.1036
3.05263e-08,0.1065
3.05496e-08,0.1099
3.05728e-08,0.1177
3.05961e-08,0.1451
3.06194e-08,0.1949
3.06426e-08,0.2662
3.06659e-08,0.3613
3.06892e-08,0.4643
3.07124e-08,0.5704
3.07357e-08,0.6785
3.07590e-08,0.7769
3.07822e-08,0.8671
3.08055e-08,0.9472
3.08288e-08,1.0113
3.08520e-08,1.0610
3.08753e-08,1.0986
3.08986e-08,1.1225
3.09218e-08,1.1384
3.09451e-08,1.1556
3.09684e-08,1.1757
3.09916e-08,1.2004
3.10149e-08,1.2279
3.10382e-08,1.2501
3.10614e-08,1.2648
3.10847e-08,1.2712
3.11080e-08,1.2695
3.11312e-08,1.2607
3.11545e-08,1.2449
3.11778e-08,1.2230
3.12010e-08,1.1958
3.12243e-08,1.1672
3.12476e-08,1.1405
3.12708e-08,1.1180
3.12941e-08,1.1033
3.13174e-08,1.0978
3.13406e-08,1.0996
3.13639e-08,1.1021
3.13872e-08,1.0965
3.14105e-08,1.0631
3.14337e-08,0.9964
3.14570e-08,0.9089
3.14803e-08,0.8022
3.15035e-08,0.6925
3.15268e-08,0.5851
3.15501e-08,0.4681
3.15733e-08,0.3519
3.15966e-08,0.2398
3.16199e-08,0.1377
3.16431e-08,0.0584
3.16664e-08,0.0054
3.16897e-08,-0.0273
3.17129e-08,-0.0425
3.17362e-08,-0.0479
3.17595e-08,-0.0577
3.17827e-08,-0.0735
3.18060e-08,-0.0932
3.18293e-08,-0.1141
3.18525e-08,-0.1281
3.18758e-08,-0.1345
3.18991e-08,-0.1368
3.19223e-08,-0.1350
3.19456e-08,-0.1270
3.19689e-08,-0.1089
3.19921e-08,-0.0798
3.20154e-08,-0.0420
3.20387e-08,-0.0026
3.20619e-08,0.0317
3.20852e-08,0.0591
3.21085e-08,0.0781
3.21317e-08,0.0897
3.21550e-08,0.0964
3.21783e-08,0.0992
3.22015e-08,0.0981
3.22248e-08,0.0926
3.22481e-08,0.0817
3.22713e-08,0.0661
3.22946e-08,0.0510
3.23179e-08,0.0415
3.23411e-08,0.0402
3.23644e-08,0.0456
3.23877e-08,0.0519
3.24109e-08,0.0534
3.24342e-08,0.0486
3.24575e-08,0.0383
3.24807e-08,0.0254
3.25040e-08,0.0120
3.25273e-08,-0.0006
3.25505e-08,-0.0122
3.25738e-08,-0.0226
3.25971e-08,-0.0315
3.26203e-08,-0.0383
3.26436e-08,-0.0417
3.26669e-08,-0.0408
3.26901e-08,-0.0355
3.27134e-08,-0.0277
3.27367e-08,-0.0202
3.27599e-08,-0.0148
3.27832e-08,-0.0114
3.28065e-08,-0.0085
3.28297e-08,-0.0050
3.28530e-08,-0.0013
3.28763e-08,0.0009
3.28995e-08,0.0002
3.29228e-08,-0.0029
3.29461e-08,-0.0063
3.29693e-08,-0.0077
3.29926e-08,-0.0054
3.30159e-08,0.0003
3.30391e-08,0.0079
3.30624e-08,0.0150
3.30857e-08,0.0196
3.31089e-08,0.0205
3.31322e-08,0.0186
3.31555e-08,0.0156
3.31787e-08,0.0132
3.32020e-08,0.0116
3.32253e-08,0.0099
3.32485e-08,0.0072
3.32718e-08,0.0035
3.32951e-08,-0.0000
3.33183e-08,-0.0022
3.33416e-08,-0.0026
3.33649e-08,-0.0018
3.33881e-08,-0.0006
3.34114e-08,0.0003
3.34347e-08,0.0007
3.34579e-08,0.0023
3.34812e-08,0.0109
3.35045e-08,0.0409
3.35277e-08,0.1021
3.35510e-08,0.1849
3.35743e-08,0.2874
3.35975e-08,0.3958
3.36208e-08,0.4986
3.36441e-08,0.6085
3.36673e-08,0.7202
3.36906e-08,0.8314
3.37139e-08,0.9401
3.37372e-08,1.0329
3.37604e-08,1.1033
3.37837e-08,1.1545
3.38070e-08,1.1862
3.38302e-08,1.2037
3.38535e-08,1.2199
3.38768e-08,1.2381
3.39000e-08,1.2582
3.39233e-08,1.2784
3.39466e-08,1.2909
3.39698e-08,1.2936
3.39931e-08,1.2897
3.40164e-08,1.2821
3.40396e-08,1.2709
3.40629e-08,1.2539
3.40862e-08,1.2293
3.41094e-08,1.1972
3.41327e-08,1.1630
3.41560e-08,1.1330
3.41792e-08,1.1094
3.42025e-08,1.0937
3.42258e-08,1.0853
3.42490e-08,1.0814
3.42723e-08,1.0806
3.42956e-08,1.0825
3.43188e-08,1.0874
3.43421e-08,1.0971
3.43654e-08,1.1124
3.43886e-08,1.1302
3.44119e-08,1.1454
3.44352e-08,1.1543
3.44584e-08,1.1560
3.44817e-08,1.1547
3.45050e-08,1.1560
3.45282e-08,1.1627
3.45515e-08,1.1745
3.45748e-08,1.1888
3.45980e-08,1.2027
3.46213e-08,1.2146
3.46446e-08,1.2242
3.46678e-08,1.2317
3.46911e-08,1.2374
3.47144e-08,1.2415
3.47376e-08,1.2434
3.47609e-08,1.2422
3.47842e-08,1.2373
3.48074e-08,1.2297
3.48307e-08,1.2216
3.48540e-08,1.2152
3.48772e-08,1.2111
3.49005e-08,1.2081
3.49238e-08,1.2045
3.49470e-08,1.2000
3.49703e-08,1.1961
3.49936e-08,1.1943
3.50168e-08,1.1953
3.50401e-08,1.1978
3.50634e-08,1.1996
3.50866e-08,1.1989
3.51099e-08,1.1917
3.51332e-08,1.1722
3.51564e-08,1.1287
3.51797e-08,1.0524
3.52030e-08,0.9587
3.52262e-08,0.8502
3.52495e-08,0.7388
3.52728e-08,0.6342
3.52960e-08,0.5212
3.53193e-08,0.4074
3.53426e-08,0.2964
3.53658e-08,0.1911
3.53891e-08,0.1034
3.54124e-08,0.0379
3.54356e-08,-0.0104
3.54589e-08,-0.0422
3.54822e-08,-0.0612
3.55054e-08,-0.0803
3.55287e-08,-0.1014
3.55520e-08,-0.1170
3.55752e-08,-0.1039
3.55985e-08,-0.0409
3.56218e-08,0.0572
3.56450e-08,0.1898
3.56683e-08,0.3283
3.56916e-08,0.4593
3.57148e-08,0.6063
3.57381e-08,0.7554
3.57614e-08,0.9082
3.57846e-08,1.0583
3.58079e-08,1.1800
3.58312e-08,1.2693
3.58544e-08,1.3309
3.58777e-08,1.3622
3.59010e-08,1.3732
3.59242e-08,1.3824
3.59475e-08,1.3881
3.59708e-08,1.3866
3.59940e-08,1.3549
3.60173e-08,1.2802
3.60406e-08,1.1690
3.60638e-08,1.0322
3.60871e-08,0.8961
3.61104e-08,0.7640
3.61337e-08,0.6231
3.61569e-08,0.4730
3.61802e-08,0.3112
3.62035e-08,0.1487
3.62267e-08,0.0091
3.62500e-08,-0.1008
3.62733e-08,-0.1784
3.62965e-08,-0.2233
3.63198e-08,-0.2473
3.63431e-08,-0.2632
3.63663e-08,-0.2744
3.63896e-08,-0.2747
3.64129e-08,-0.2334
3.64361e-08,-0.1390
3.64594e-08,-0.0086
3.64827e-08,0.1511
3.65059e-08,0.2995
3.65292e-08,0.4353
3.65525e-08,0.5840
3.65757e-08,0.7372
3.65990e-08,0.9047
3.66223e-08,1.0715
3.66455e-08,1.2085
3.66688e-08,1.3106
3.66921e-08,1.3797
3.67153e-08,1.4145
3.67386e-08,1.4314
3.67619e-08,1.4473
3.67851e-08,1.4618
3.68084e-08,1.4752
3.68317e-08,1.4784
3.68549e-08,1.4579
3.68782e-08,1.4190
3.69015e-08,1.3753
3.69247e-08,1.3370
3.69480e-08,1.3062
3.69713e-08,1.2738
3.69945e-08,1.2300
3.70178e-08,1.1733
3.70411e-08,1.1149
3.70643e-08,1.0663
3.70876e-08,1.0317
3.71109e-08,1.0129
3.71341e-08,1.0047
3.71574e-08,1.0003
3.71807e-08,0.9972
3.72039e-08,0.9882
3.72272e-08,0.9709
3.72505e-08,0.9303
3.72737e-08,0.8768
3.72970e-08,0.8132
3.73203e-08,0.7304
3.73435e-08,0.6433
3.73668e-08,0.5422
3.73901e-08,0.4312
3.74133e-08,0.3305
3.74366e-08,0.2406
3.74599e-08,0.1660
3.74831e-08,0.1103
3.75064e-08,0.0672
3.75297e-08,0.0336
3.75529e-08,0.0128
3.75762e-08,-0.0021
3.75995e-08,-0.0185
3.76227e-08,-0.0339
3.76460e-08,-0.0389
3.76693e-08,-0.0077
3.76925e-08,0.0596
3.77158e-08,0.1561
3.77391e-08,0.2777
3.77623e-08,0.3984
3.77856e-08,0.5284
3.78089e-08,0.6717
3.78321e-08,0.8134
3.78554e-08,0.9569
3.78787e-08,1.0868
3.79019e-08,1.1902
3.79252e-08,1.2695
3.79485e-08,1.3233
3.79717e-08,1.3482
3.79950e-08,1.3575
3.80183e-08,1.3621
3.80415e-08,1.3587
3.80648e-08,1.3404
3.80881e-08,1.2868
3.81113e-08,1.1969
3.81346e-08,1.0794
3.81579e-08,0.9468
3.81811e-08,0.8195
3.82044e-08,0.6853
3.82277e-08,0.5405
3.82509e-08,0.3892
3.82742e-08,0.2312
3.82975e-08,0.0859
3.83207e-08,-0.0329
3.83440e-08,-0.1258
3.83673e-08,-0.1886
3.83905e-08,-0.2237
3.84138e-08,-0.2453
3.84371e-08,-0.2604
3.84603e-08,-0.2719
3.84836e-08,-0.2816
3.85069e-08,-0.2802
3.85302e-08,-0.2635
3.85534e-08,-0.2387
3.85767e-08,-0.2124
3.86000e-08,-0.1892
3.86232e-08,-0.1665
3.86465e-08,-0.1368
3.86698e-08,-0.0962
3.86930e-08,-0.0478
3.87163e-08,0.0005
3.87396e-08,0.0440
3.87628e-08,0.0802
3.87861e-08,0.1083
3.88094e-08,0.1301
3.88326e-08,0.1465
3.88559e-08,0.1575
3.88792e-08,0.1657
3.89024e-08,0.1735
3.89257e-08,0.1936
3.89490e-08,0.2307
3.89722e-08,0.2851
3.89955e-08,0.3611
3.90188e-08,0.4496
3.90420e-08,0.5433
3.90653e-08,0.6410
3.90886e-08,0.7337
3.91118e-08,0.8200
3.91351e-08,0.9011
3.91584e-08,0.9712
3.91816e-08,1.0279
3.92049e-08,1.0716
3.92282e-08,1.1002
3.92514e-08,1.1172
3.92747e-08,1.1327
3.92980e-08,1.1500
3.93212e-08,1.1709
3.93445e-08,1.1964
3.93678e-08,1.2203
3.93910e-08,1.2392
3.94143e-08,1.2516
3.94376e-08,1.2564
3.94608e-08,1.2539
3.94841e-08,1.2450
3.95074e-08,1.2307
3.95306e-08,1.2108
3.95539e-08,1.1873
3.95772e-08,1.1631
3.96004e-08,1.1404
3.96237e-08,1.1232
3.96470e-08,1.1140
3.96702e-08,1.1115
3.96935e-08,1.1141
3.97168e-08,1.1198
3.97400e-08,1.1264
3.97633e-08,1.1339
3.97866e-08,1.1428
3.98098e-08,1.1517
3.98331e-08,1.1592
3.98564e-08,1.1637
3.98796e-08,1.1644
3.99029e-08,1.1625
3.99262e-08,1.1605
3.99494e-08,1.1609
3.99727e-08,1.1656
3.99960e-08,1.1748
4.00192e-08,1.1869
4.00425e-08,1.1994
4.00658e-08,1.2104
4.00890e-08,1.2187
4.01123e-08,1.2192
4.01356e-08,1.2069
4.01588e-08,1.1630
4.01821e-08,1.0847
4.02054e-08,0.9844
4.02286e-08,0.8626
4.02519e-08,0.7412
4.02752e-08,0.6245
4.02984e-08,0.5018
4.03217e-08,0.3842
4.03450e-08,0.2702
4.03682e-08,0.1640
4.03915e-08,0.0782
4.04148e-08,0.0150
4.04380e-08,-0.0298
4.04613e-08,-0.0560
4.04846e-08,-0.0717
4.05078e-08,-0.0902
4.05311e-08,-0.1121
4.05544e-08,-0.1280
4.05776e-08,-0.1102
4.06009e-08,-0.0439
4.06242e-08,0.0592
4.06474e-08,0.1962
4.06707e-08,0.3347
4.06940e-08,0.4704
4.07173e-08,0.6216
4.07405e-08,0.7736
4.07638e-08,0.9313
4.07871e-08,1.0829
4.08103e-08,1.2041
4.08336e-08,1.2925
4.08569e-08,1.3504
4.08801e-08,1.3756
4.09034e-08,1.3826
4.09267e-08,1.3893
4.09499e-08,1.3973
4.09732e-08,1.4084
4.09965e-08,1.4160
4.10197e-08,1.4074
4.10430e-08,1.3860
4.10663e-08,1.3613
4.10895e-08,1.3393
4.11128e-08,1.3199
4.11361e-08,1.2950
4.11593e-08,1.2570
4.11826e-08,1.2049
4.12059e-08,1.1481
4.12291e-08,1.0968
4.12524e-08,1.0558
4.12757e-08,1.0295
4.12989e-08,1.0165
4.13222e-08,1.0120
4.13455e-08,1.0134
4.13687e-08,1.0186
4.13920e-08,1.0278
4.14153e-08,1.0451
4.14385e-08,1.0719
4.14618e-08,1.1027
4.14851e-08,1.1293
4.15083e-08,1.1446
4.15316e-08,1.1485
4.15549e-08,1.1489
4.15781e-08,1.1541
4.16014e-08,1.1670
4.16247e-08,1.1854
4.16479e-08,1.2044
4.16712e-08,1.2201
4.16945e-08,1.2321
4.17177e-08,1.2420
4.17410e-08,1.2513
4.17643e-08,1.2598
4.17875e-08,1.2592
4.18108e-08,1.2398
4.18341e-08,1.1774
4.18573e-08,1.0804
4.18806e-08,0.9591
4.19039e-08,0.8221
4.19271e-08,0.6983
4.19504e-08,0.5774
4.19737e-08,0.4545
4.19969e-08,0.3355
4.20202e-08,0.2166
4.20435e-08,0.1101
4.20667e-08,0.0304
4.20900e-08,-0.0243
4.21133e-08,-0.0580
4.21365e-08,-0.0750
4.21598e-08,-0.0905
4.21831e-08,-0.1133
4.22063e-08,-0.1380
4.22296e-08,-0.1474
4.22529e-08,-0.1064
4.22761e-08,-0.0208
4.22994e-08,0.1042
4.23227e-08,0.2514
4.23459e-08,0.3862
4.23692e-08,0.5280
4.23925e-08,0.6795
4.24157e-08,0.8343
4.24390e-08,0.9984
4.24623e-08,1.1451
4.24855e-08,1.2556
4.25088e-08,1.3319
4.25321e-08,1.3732
4.25553e-08,1.3851
4.25786e-08,1.3893
4.26019e-08,1.3953
4.26251e-08,1.3971
4.26484e-08,1.3811
4.26717e-08,1.3234
4.26949e-08,1.2221
4.27182e-08,1.0902
4.27415e-08,0.9482
4.27647e-08,0.8166
4.27880e-08,0.6829
4.28113e-08,0.5392
4.28345e-08,0.3824
4.28578e-08,0.2142
4.28811e-08,0.0584
4.29043e-08,-0.0675
4.29276e-08,-0.1600
4.29509e-08,-0.2166
4.29742e-08,-0.2454
4.29974e-08,-0.2628
4.30207e-08,-0.2760
4.30440e-08,-0.2833
4.30672e-08,-0.2651
4.30905e-08,-0.1889
4.31138e-08,-0.0711
4.31370e-08,0.0819
4.31603e-08,0.2422
4.31836e-08,0.3789
4.32068e-08,0.5214
4.32301e-08,0.6708
4.32534e-08,0.8303
4.32766e-08,1.0023
4.32999e-08,1.1550
4.33232e-08,1.2720
4.33464e-08,1.3557
4.33697e-08,1.4033
4.33930e-08,1.4244
4.34162e-08,1.4404
4.34395e-08,1.4537
4.34628e-08,1.4595
4.34860e-08,1.4374
4.35093e-08,1.3658
4.35326e-08,1.2476
4.35558e-08,1.0963
4.35791e-08,0.9409
4.36024e-08,0.7972
4.36256e-08,0.6525
4.36489e-08,0.5013
4.36722e-08,0.3381
4.36954e-08,0.1689
4.37187e-08,0.0198
4.37420e-08,-0.0964
4.37652e-08,-0.1775
4.37885e-08,-0.2250
4.38118e-08,-0.2512
4.38350e-08,-0.2712
4.38583e-08,-0.2897
4.38816e-08,-0.3070
4.39048e-08,-0.3176
4.39281e-08,-0.3097
4.39514e-08,-0.2832
4.39746e-08,-0.2487
4.39979e-08,-0.2161
4.40212e-08,-0.1913
4.40444e-08,-0.1678
4.40677e-08,-0.1336
4.40910e-08,-0.0834
4.41142e-08,-0.0230
4.41375e-08,0.0353
4.41608e-08,0.0825
4.41840e-08,0.1149
4.42073e-08,0.1350
4.42306e-08,0.1490
4.42538e-08,0.1602
4.42771e-08,0.1693
4.43004e-08,0.1783
4.43236e-08,0.1891
4.43469e-08,0.2137
4.43702e-08,0.2528
4.43934e-08,0.3095
4.44167e-08,0.3886
4.44400e-08,0.4774
4.44632e-08,0.5735
4.44865e-08,0.6710
4.45098e-08,0.7582
4.45330e-08,0.8374
4.45563e-08,0.9105
4.45796e-08,0.9733
4.46028e-08,1.0270
4.46261e-08,1.0688
4.46494e-08,1.0948
4.46726e-08,1.1106
4.46959e-08,1.1255
4.47192e-08,1.1435
4.47424e-08,1.1679
4.47657e-08,1.1974
4.47890e-08,1.2251
4.48122e-08,1.2463
4.48355e-08,1.2584
4.48588e-08,1.2598
4.48820e-08,1.2522
4.49053e-08,1.2391
4.49286e-08,1.2228
4.49518e-08,1.2039
4.49751e-08,1.1832
4.49984e-08,1.1611
4.50216e-08,1.1396
4.50449e-08,1.1234
4.50682e-08,1.1154
4.50914e-08,1.1147
4.51147e-08,1.1125
4.51380e-08,1.1002
4.51612e-08,1.0534
4.51845e-08,0.9777
4.52078e-08,0.8837
4.52310e-08,0.7713
4.52543e-08,0.6643
4.52776e-08,0.5560
4.53008e-08,0.4382
4.53241e-08,0.3227
4.53474e-08,0.2087
4.53707e-08,0.1060
4.53939e-08,0.0302
4.54172e-08,-0.0188
4.54405e-08,-0.0460
4.54637e-08,-0.0551
4.54870e-08,-0.0595
4.55103e-08,-0.0713
4.55335e-08,-0.0874
4.55568e-08,-0.0952
4.55801e-08,-0.0640
4.56033e-08,0.0100
4.56266e-08,0.1183
4.56499e-08,0.2515
4.56731e-08,0.3782
4.56964e-08,0.5077
4.57197e-08,0.6507
4.57429e-08,0.7975
4.57662e-08,0.9537
4.57895e-08,1.1001
4.58127e-08,1.2154
4.58360e-08,1.2987
4.58593e-08,1.3501
4.58825e-08,1.3710
4.59058e-08,1.3779
4.59291e-08,1.3850
4.59523e-08,1.3923
4.59756e-08,1.4000
4.59989e-08,1.4004
4.60221e-08,1.3846
4.60454e-08,1.3604
4.60687e-08,1.3375
4.60919e-08,1.3203
4.61152e-08,1.3058
4.61385e-08,1.2837
4.61617e-08,1.2466
4.61850e-08,1.1956
4.62083e-08,1.1418
4.62315e-08,1.0948
4.62548e-08,1.0592
4.62781e-08,1.0377
4.63013e-08,1.0268
4.63246e-08,1.0218
4.63479e-08,1.0194
4.63711e-08,1.0116
4.63944e-08,0.9937
4.64177e-08,0.9501
4.64409e-08,0.8928
4.64642e-08,0.8211
4.64875e-08,0.7304
4.65107e-08,0.6364
4.65340e-08,0.5277
4.65573e-08,0.4133
4.65805e-08,0.3080
4.66038e-08,0.2121
4.66271e-08,0.1323
4.66503e-08,0.0735
4.66736e-08,0.0299
4.66969e-08,0.0006
4.67201e-08,-0.0134
4.67434e-08,-0.0229
4.67667e-08,-0.0342
4.67899e-08,-0.0477
4.68132e-08,-0.0659
4.68365e-08,-0.0856
4.68597e-08,-0.1024
4.68830e-08,-0.1160
4.69063e-08,-0.1237
4.69295e-08,-0.1221
4.69528e-08,-0.1095
4.69761e-08,-0.0878
4.69993e-08,-0.0603
4.70226e-08,-0.0307
4.70459e-08,-0.0031
4.70691e-08,0.0234
4.70924e-08,0.0479
4.71157e-08,0.0675
4.71389e-08,0.0810
4.71622e-08,0.0875
4.71855e-08,0.0872
4.72087e-08,0.0843
4.72320e-08,0.0879
4.72553e-08,0.1167
4.72785e-08,0.1735
4.73018e-08,0.2562
4.73251e-08,0.3604
4.73483e-08,0.4681
4.73716e-08,0.5762
4.73949e-08,0.6864
4.74181e-08,0.7919
4.74414e-08,0.8928
4.74647e-08,0.9839
4.74879e-08,1.0541
4.75112e-08,1.1031
4.75345e-08,1.1341
4.75577e-08,1.1495
4.75810e-08,1.1589
4.76043e-08,1.1725
4.76275e-08,1.1917
4.76508e-08,1.2158
4.76741e-08,1.2406
4.76973e-08,1.2586
4.77206e-08,1.2683
4.77439e-08,1.2718
4.77672e-08,1.2704
4.77904e-08,1.2635
4.78137e-08,1.2488
4.78370e-08,1.2245
4.78602e-08,1.1918
4.78835e-08,1.1571
4.79068e-08,1.1264
4.79300e-08,1.1035
4.79533e-08,1.0909
4.79766e-08,1.0875
4.79998e-08,1.0899
4.80231e-08,1.0960
4.80464e-08,1.1041
4.80696e-08,1.1137
4.80929e-08,1.1257
4.81162e-08,1.1399
4.81394e-08,1.1532
4.81627e-08,1.1622
4.81860e-08,1.1645
4.82092e-08,1.1610
4.82325e-08,1.1565
4.82558e-08,1.1559
4.82790e-08,1.1614
4.83023e-08,1.1723
4.83256e-08,1.1861
4.83488e-08,1.1997
4.83721e-08,1.2118
4.83954e-08,1.2219
4.84186e-08,1.2303
4.84419e-08,1.2368
4.84652e-08,1.2411
4.84884e-08,1.2421
4.85117e-08,1.2388
4.85350e-08,1.2313
4.85582e-08,1.2214
4.85815e-08,1.2119
4.86048e-08,1.2054
4.86280e-08,1.2022
4.86513e-08,1.2011
4.86746e-08,1.2003
4.86978e-08,1.1992
4.87211e-08,1.1983
4.87444e-08,1.1987
4.87676e-08,1.2006
4.87909e-08,1.2027
4.88142e-08,1.2033
4.88374e-08,1.2012
4.88607e-08,1.1903
4.88840e-08,1.1667
4.89072e-08,1.1122
4.89305e-08,1.0303
