.HEADER
..NAMES
Time,V U2.H8
.DATA
1.26340e-08,1.0360
1.26572e-08,1.0593
1.26805e-08,1.0868
1.27038e-08,1.1161
1.27270e-08,1.1409
1.27503e-08,1.1576
1.27736e-08,1.1665
1.27968e-08,1.1722
1.28201e-08,1.1811
1.28434e-08,1.1967
1.28667e-08,1.2178
1.28899e-08,1.2393
1.29132e-08,1.2565
1.29365e-08,1.2677
1.29597e-08,1.2737
1.29830e-08,1.2764
1.30063e-08,1.2776
1.30295e-08,1.2722
1.30528e-08,1.2520
1.30761e-08,1.1989
1.30993e-08,1.1091
1.31226e-08,0.9950
1.31459e-08,0.8605
1.31691e-08,0.7250
1.31924e-08,0.5978
1.32157e-08,0.4713
1.32389e-08,0.3529
1.32622e-08,0.2423
1.32855e-08,0.1415
1.33087e-08,0.0581
1.33320e-08,-0.0042
1.33553e-08,-0.0443
1.33785e-08,-0.0694
1.34018e-08,-0.0907
1.34251e-08,-0.1133
1.34483e-08,-0.1377
1.34716e-08,-0.1515
1.34949e-08,-0.1230
1.35181e-08,-0.0485
1.35414e-08,0.0629
1.35647e-08,0.2126
1.35879e-08,0.3715
1.36112e-08,0.5334
1.36345e-08,0.7026
1.36577e-08,0.8621
1.36810e-08,1.0153
1.37043e-08,1.1515
1.37275e-08,1.2584
1.37508e-08,1.3301
1.37741e-08,1.3626
1.37973e-08,1.3704
1.38206e-08,1.3709
1.38439e-08,1.3734
1.38671e-08,1.3830
1.38904e-08,1.3929
1.39137e-08,1.3941
1.39369e-08,1.3846
1.39602e-08,1.3643
1.39835e-08,1.3371
1.40067e-08,1.3047
1.40300e-08,1.2675
1.40533e-08,1.2256
1.40765e-08,1.1737
1.40998e-08,1.1147
1.41231e-08,1.0584
1.41463e-08,1.0136
1.41696e-08,0.9892
1.41929e-08,0.9857
1.42161e-08,0.9958
1.42394e-08,1.0125
1.42627e-08,1.0300
1.42859e-08,1.0412
1.43092e-08,1.0425
1.43325e-08,1.0148
1.43557e-08,0.9620
1.43790e-08,0.8853
1.44023e-08,0.7810
1.44255e-08,0.6670
1.44488e-08,0.5481
1.44721e-08,0.4323
1.44953e-08,0.3318
1.45186e-08,0.2487
1.45419e-08,0.1809
1.45651e-08,0.1275
1.45884e-08,0.0866
1.46117e-08,0.0580
1.46349e-08,0.0357
1.46582e-08,0.0137
1.46815e-08,-0.0108
1.47047e-08,-0.0404
1.47280e-08,-0.0730
1.47513e-08,-0.1037
1.47745e-08,-0.1286
1.47978e-08,-0.1422
1.48211e-08,-0.1411
1.48443e-08,-0.1249
1.48676e-08,-0.0977
1.48909e-08,-0.0653
1.49141e-08,-0.0296
1.49374e-08,0.0058
1.49607e-08,0.0370
1.49839e-08,0.0614
1.50072e-08,0.0762
1.50305e-08,0.0812
1.50537e-08,0.0787
1.50770e-08,0.0714
1.51003e-08,0.0626
1.51236e-08,0.0568
1.51468e-08,0.0624
1.51701e-08,0.0924
1.51934e-08,0.1530
1.52166e-08,0.2322
1.52399e-08,0.3350
1.52632e-08,0.4471
1.52864e-08,0.5556
1.53097e-08,0.6677
1.53330e-08,0.7677
1.53562e-08,0.8560
1.53795e-08,0.9337
1.54028e-08,0.9966
1.54260e-08,1.0461
1.54493e-08,1.0815
1.54726e-08,1.1086
1.54958e-08,1.1355
1.55191e-08,1.1639
1.55424e-08,1.1956
1.55656e-08,1.2274
1.55889e-08,1.2532
1.56122e-08,1.2707
1.56354e-08,1.2780
1.56587e-08,1.2741
1.56820e-08,1.2600
1.57052e-08,1.2378
1.57285e-08,1.2111
1.57518e-08,1.1808
1.57750e-08,1.1489
1.57983e-08,1.1214
1.58216e-08,1.1014
1.58448e-08,1.0916
1.58681e-08,1.0924
1.58914e-08,1.0993
1.59146e-08,1.1088
1.59379e-08,1.1162
1.59612e-08,1.1127
1.59844e-08,1.0892
1.60077e-08,1.0298
1.60310e-08,0.9460
1.60542e-08,0.8403
1.60775e-08,0.7180
1.61008e-08,0.5983
1.61240e-08,0.4768
1.61473e-08,0.3635
1.61706e-08,0.2646
1.61938e-08,0.1794
1.62171e-08,0.1107
1.62404e-08,0.0590
1.62636e-08,0.0238
1.62869e-08,0.0018
1.63102e-08,-0.0167
1.63334e-08,-0.0375
1.63567e-08,-0.0625
1.63800e-08,-0.0905
1.64032e-08,-0.1156
1.64265e-08,-0.1337
1.64498e-08,-0.1428
1.64730e-08,-0.1410
1.64963e-08,-0.1279
1.65196e-08,-0.1042
1.65428e-08,-0.0732
1.65661e-08,-0.0376
1.65894e-08,0.0014
1.66126e-08,0.0383
1.66359e-08,0.0680
1.66592e-08,0.0872
1.66824e-08,0.0943
1.67057e-08,0.0926
1.67290e-08,0.0866
1.67522e-08,0.0796
1.67755e-08,0.0733
1.67988e-08,0.0681
1.68220e-08,0.0644
1.68453e-08,0.0618
1.68686e-08,0.0594
1.68918e-08,0.0578
1.69151e-08,0.0572
1.69384e-08,0.0565
