.HEADER
..NAMES
Time,V U2.B8
.DATA
5.11957e-08,1.2382
5.12053e-08,1.2286
5.12150e-08,1.2157
5.12246e-08,1.2009
5.12342e-08,1.1863
5.12439e-08,1.1740
5.12535e-08,1.1651
5.12632e-08,1.1598
5.12728e-08,1.1573
5.12825e-08,1.1567
5.12921e-08,1.1569
5.13018e-08,1.1572
5.13114e-08,1.1573
5.13210e-08,1.1571
5.13307e-08,1.1567
5.13403e-08,1.1562
5.13500e-08,1.1559
5.13596e-08,1.1558
5.13693e-08,1.1560
5.13789e-08,1.1567
5.13886e-08,1.1578
5.13982e-08,1.1593
5.14078e-08,1.1610
5.14175e-08,1.1590
5.14271e-08,1.1402
5.14368e-08,1.1051
5.14464e-08,1.0467
5.14561e-08,0.9601
5.14657e-08,0.8622
5.14754e-08,0.7654
5.14850e-08,0.6690
5.14947e-08,0.5823
5.15043e-08,0.5121
5.15139e-08,0.4531
5.15236e-08,0.4032
5.15332e-08,0.3667
5.15429e-08,0.3390
5.15525e-08,0.3172
5.15622e-08,0.3059
5.15718e-08,0.3041
5.15815e-08,0.3064
5.15911e-08,0.3135
5.16008e-08,0.3267
5.16104e-08,0.3443
5.16200e-08,0.3664
5.16297e-08,0.3877
5.16393e-08,0.4016
5.16490e-08,0.4085
5.16586e-08,0.4113
5.16683e-08,0.4128
5.16779e-08,0.4150
5.16876e-08,0.4185
5.16972e-08,0.4229
5.17068e-08,0.4279
5.17165e-08,0.4354
5.17261e-08,0.4448
5.17358e-08,0.4525
5.17454e-08,0.4560
5.17551e-08,0.4536
5.17647e-08,0.4436
5.17744e-08,0.4254
5.17840e-08,0.4016
5.17936e-08,0.3763
5.18033e-08,0.3551
5.18129e-08,0.3454
5.18226e-08,0.3543
5.18322e-08,0.3845
5.18419e-08,0.4339
5.18515e-08,0.4952
5.18612e-08,0.5569
5.18708e-08,0.6076
5.18805e-08,0.6403
5.18901e-08,0.6530
5.18997e-08,0.6467
5.19094e-08,0.6259
5.19190e-08,0.5962
5.19287e-08,0.5609
5.19383e-08,0.5209
5.19480e-08,0.4758
5.19576e-08,0.4243
5.19673e-08,0.3668
5.19769e-08,0.3062
5.19866e-08,0.2458
5.19962e-08,0.1875
5.20058e-08,0.1329
5.20155e-08,0.0840
5.20251e-08,0.0432
5.20348e-08,0.0239
5.20444e-08,0.0227
5.20541e-08,0.0386
5.20637e-08,0.0666
5.20734e-08,0.0996
5.20830e-08,0.1355
5.20926e-08,0.1771
5.21023e-08,0.2220
5.21119e-08,0.2697
5.21216e-08,0.3175
5.21312e-08,0.3628
5.21409e-08,0.4047
5.21505e-08,0.4435
5.21602e-08,0.4792
5.21698e-08,0.5106
5.21794e-08,0.5369
5.21891e-08,0.5556
5.21987e-08,0.5640
5.22084e-08,0.5609
5.22180e-08,0.5476
5.22277e-08,0.5270
5.22373e-08,0.5043
5.22470e-08,0.4850
5.22566e-08,0.4731
5.22663e-08,0.4708
5.22759e-08,0.4779
5.22855e-08,0.4920
5.22952e-08,0.5084
5.23048e-08,0.5228
5.23145e-08,0.5324
5.23241e-08,0.5360
5.23338e-08,0.5349
5.23434e-08,0.5319
5.23531e-08,0.5300
5.23627e-08,0.5310
5.23724e-08,0.5348
5.23820e-08,0.5398
5.23916e-08,0.5438
5.24013e-08,0.5453
5.24109e-08,0.5433
5.24206e-08,0.5365
5.24302e-08,0.5237
5.24399e-08,0.5050
5.24495e-08,0.4822
5.24592e-08,0.4580
5.24688e-08,0.4351
5.24784e-08,0.4156
5.24881e-08,0.4001
5.24977e-08,0.3889
5.25074e-08,0.3817
5.25170e-08,0.3788
5.25267e-08,0.3806
5.25363e-08,0.3887
5.25460e-08,0.4039
5.25556e-08,0.4264
5.25653e-08,0.4553
5.25749e-08,0.4893
5.25845e-08,0.5273
5.25942e-08,0.5691
5.26038e-08,0.6141
5.26135e-08,0.6608
5.26231e-08,0.7064
5.26328e-08,0.7478
5.26424e-08,0.7827
5.26521e-08,0.8110
5.26617e-08,0.8307
5.26713e-08,0.8268
5.26810e-08,0.8057
5.26906e-08,0.7758
5.27003e-08,0.7266
5.27099e-08,0.6656
5.27196e-08,0.6117
5.27292e-08,0.5564
5.27389e-08,0.5008
5.27485e-08,0.4563
5.27581e-08,0.4186
5.27678e-08,0.3816
5.27774e-08,0.3541
5.27871e-08,0.3368
5.27967e-08,0.3226
5.28064e-08,0.3147
5.28160e-08,0.3160
5.28257e-08,0.3187
5.28353e-08,0.3217
5.28450e-08,0.3294
5.28546e-08,0.3400
5.28642e-08,0.3533
5.28739e-08,0.3709
5.28835e-08,0.3857
5.28932e-08,0.3941
5.29028e-08,0.3999
5.29125e-08,0.4057
5.29221e-08,0.4124
5.29318e-08,0.4219
5.29414e-08,0.4333
5.29511e-08,0.4428
5.29607e-08,0.4513
5.29703e-08,0.4613
5.29800e-08,0.4700
5.29896e-08,0.4737
5.29993e-08,0.4724
5.30089e-08,0.4658
5.30186e-08,0.4529
5.30282e-08,0.4353
5.30379e-08,0.4174
5.30475e-08,0.4028
5.30571e-08,0.3971
5.30668e-08,0.4051
5.30764e-08,0.4266
5.30861e-08,0.4576
5.30957e-08,0.4938
5.31054e-08,0.5288
5.31150e-08,0.5553
5.31247e-08,0.5698
5.31343e-08,0.5728
5.31439e-08,0.5643
5.31536e-08,0.5461
5.31632e-08,0.5213
5.31729e-08,0.4910
5.31825e-08,0.4553
5.31922e-08,0.4152
5.32018e-08,0.3718
5.32115e-08,0.3253
5.32211e-08,0.2774
5.32308e-08,0.2301
5.32404e-08,0.1839
5.32500e-08,0.1390
5.32597e-08,0.0965
5.32693e-08,0.0581
5.32790e-08,0.0256
5.32886e-08,0.0007
5.32983e-08,-0.0175
5.33079e-08,-0.0311
5.33176e-08,-0.0424
5.33272e-08,-0.0528
5.33369e-08,-0.0631
5.33465e-08,-0.0724
5.33561e-08,-0.0798
5.33658e-08,-0.0845
5.33754e-08,-0.0850
5.33851e-08,-0.0807
5.33947e-08,-0.0731
5.34044e-08,-0.0635
5.34140e-08,-0.0526
5.34237e-08,-0.0418
5.34333e-08,-0.0334
5.34429e-08,-0.0295
5.34526e-08,-0.0315
5.34622e-08,-0.0397
5.34719e-08,-0.0526
5.34815e-08,-0.0670
5.34912e-08,-0.0798
5.35008e-08,-0.0885
5.35105e-08,-0.0918
5.35201e-08,-0.0896
5.35297e-08,-0.0834
5.35394e-08,-0.0756
5.35490e-08,-0.0680
5.35587e-08,-0.0623
5.35683e-08,-0.0587
5.35780e-08,-0.0569
5.35876e-08,-0.0561
5.35973e-08,-0.0558
5.36069e-08,-0.0561
5.36166e-08,-0.0574
5.36262e-08,-0.0600
5.36358e-08,-0.0642
5.36455e-08,-0.0702
5.36551e-08,-0.0776
5.36648e-08,-0.0856
5.36744e-08,-0.0937
5.36841e-08,-0.1013
5.36937e-08,-0.1078
5.37034e-08,-0.1124
5.37130e-08,-0.1144
5.37227e-08,-0.1133
5.37323e-08,-0.1092
5.37419e-08,-0.1025
5.37516e-08,-0.0946
5.37612e-08,-0.0873
5.37709e-08,-0.0816
5.37805e-08,-0.0778
5.37902e-08,-0.0750
5.37998e-08,-0.0720
5.38095e-08,-0.0677
5.38191e-08,-0.0614
5.38287e-08,-0.0528
5.38384e-08,-0.0420
5.38480e-08,-0.0296
5.38577e-08,-0.0167
5.38673e-08,-0.0045
5.38770e-08,0.0058
5.38866e-08,0.0131
5.38963e-08,0.0170
5.39059e-08,0.0144
5.39155e-08,0.0082
5.39252e-08,0.0089
5.39348e-08,0.0211
5.39445e-08,0.0403
5.39541e-08,0.0671
5.39638e-08,0.1041
5.39734e-08,0.1472
5.39831e-08,0.2011
5.39927e-08,0.2674
5.40024e-08,0.3352
5.40120e-08,0.3982
5.40216e-08,0.4558
5.40313e-08,0.5056
5.40409e-08,0.5474
5.40506e-08,0.5832
5.40602e-08,0.6120
5.40699e-08,0.6317
5.40795e-08,0.6443
5.40892e-08,0.6520
5.40988e-08,0.6543
5.41085e-08,0.6529
5.41181e-08,0.6503
5.41277e-08,0.6467
5.41374e-08,0.6434
5.41470e-08,0.6424
5.41567e-08,0.6438
5.41663e-08,0.6466
5.41760e-08,0.6513
5.41856e-08,0.6568
5.41953e-08,0.6608
5.42049e-08,0.6629
5.42145e-08,0.6633
5.42242e-08,0.6610
5.42338e-08,0.6561
5.42435e-08,0.6517
5.42531e-08,0.6497
5.42628e-08,0.6509
5.42724e-08,0.6560
5.42821e-08,0.6656
5.42917e-08,0.6788
5.43013e-08,0.6947
5.43110e-08,0.7101
5.43206e-08,0.7203
5.43303e-08,0.7218
5.43399e-08,0.7147
5.43496e-08,0.6996
5.43592e-08,0.6771
5.43689e-08,0.6490
5.43785e-08,0.6178
5.43882e-08,0.5863
5.43978e-08,0.5587
5.44074e-08,0.5392
5.44171e-08,0.5299
5.44267e-08,0.5309
5.44364e-08,0.5420
5.44460e-08,0.5613
5.44557e-08,0.5858
5.44653e-08,0.6137
5.44750e-08,0.6438
5.44846e-08,0.6757
5.44943e-08,0.7093
5.45039e-08,0.7436
5.45135e-08,0.7763
5.45232e-08,0.8057
5.45328e-08,0.8313
5.45425e-08,0.8386
5.45521e-08,0.8236
5.45618e-08,0.7957
5.45714e-08,0.7498
5.45811e-08,0.6837
5.45907e-08,0.6206
5.46003e-08,0.5653
5.46100e-08,0.5087
5.46196e-08,0.4631
5.46293e-08,0.4313
5.46389e-08,0.4010
5.46486e-08,0.3750
5.46582e-08,0.3585
5.46679e-08,0.3428
5.46775e-08,0.3271
5.46871e-08,0.3172
5.46968e-08,0.3112
5.47064e-08,0.3060
5.47161e-08,0.3075
5.47257e-08,0.3179
5.47354e-08,0.3346
5.47450e-08,0.3596
5.47547e-08,0.3878
5.47643e-08,0.4094
5.47740e-08,0.4246
5.47836e-08,0.4351
5.47932e-08,0.4412
5.48029e-08,0.4447
5.48125e-08,0.4476
5.48222e-08,0.4484
5.48318e-08,0.4468
5.48415e-08,0.4468
5.48511e-08,0.4493
5.48608e-08,0.4502
5.48704e-08,0.4486
5.48801e-08,0.4443
5.48897e-08,0.4355
5.48993e-08,0.4222
5.49090e-08,0.4085
5.49186e-08,0.3984
5.49283e-08,0.3966
5.49379e-08,0.4090
5.49476e-08,0.4376
5.49572e-08,0.4783
5.49669e-08,0.5251
5.49765e-08,0.5706
5.49861e-08,0.6057
5.49958e-08,0.6247
5.50054e-08,0.6279
5.50151e-08,0.6175
5.50247e-08,0.5960
5.50344e-08,0.5678
5.50440e-08,0.5360
5.50537e-08,0.5012
5.50633e-08,0.4636
5.50729e-08,0.4240
5.50826e-08,0.3814
5.50922e-08,0.3357
5.51019e-08,0.2883
5.51115e-08,0.2396
5.51212e-08,0.1895
5.51308e-08,0.1391
5.51405e-08,0.0912
5.51501e-08,0.0489
5.51598e-08,0.0259
5.51694e-08,0.0210
5.51790e-08,0.0342
5.51887e-08,0.0604
5.51983e-08,0.0926
5.52080e-08,0.1285
5.52176e-08,0.1709
5.52273e-08,0.2180
5.52369e-08,0.2694
5.52466e-08,0.3221
5.52562e-08,0.3726
5.52659e-08,0.4186
5.52755e-08,0.4593
5.52851e-08,0.4939
5.52948e-08,0.5210
5.53044e-08,0.5402
5.53141e-08,0.5503
5.53237e-08,0.5504
5.53334e-08,0.5415
5.53430e-08,0.5264
5.53527e-08,0.5087
5.53623e-08,0.4936
5.53719e-08,0.4848
5.53816e-08,0.4842
5.53912e-08,0.4914
5.54009e-08,0.5042
5.54105e-08,0.5185
5.54202e-08,0.5304
5.54298e-08,0.5372
5.54395e-08,0.5383
5.54491e-08,0.5344
5.54587e-08,0.5279
5.54684e-08,0.5212
5.54780e-08,0.5162
5.54877e-08,0.5143
5.54973e-08,0.5156
5.55070e-08,0.5194
5.55166e-08,0.5245
5.55263e-08,0.5298
5.55359e-08,0.5339
5.55456e-08,0.5341
5.55552e-08,0.5278
5.55648e-08,0.5139
5.55745e-08,0.4936
5.55841e-08,0.4701
5.55938e-08,0.4468
5.56034e-08,0.4260
5.56131e-08,0.4086
5.56227e-08,0.3944
5.56324e-08,0.3835
5.56420e-08,0.3764
5.56517e-08,0.3747
5.56613e-08,0.3808
5.56709e-08,0.3963
5.56806e-08,0.4214
5.56902e-08,0.4546
5.56999e-08,0.4934
5.57095e-08,0.5353
5.57192e-08,0.5786
5.57288e-08,0.6225
5.57385e-08,0.6655
5.57481e-08,0.7058
5.57577e-08,0.7415
5.57674e-08,0.7717
5.57770e-08,0.7972
5.57867e-08,0.8167
5.57963e-08,0.8151
5.58060e-08,0.7981
5.58156e-08,0.7731
5.58253e-08,0.7285
5.58349e-08,0.6711
5.58445e-08,0.6197
5.58542e-08,0.5654
5.58638e-08,0.5099
5.58735e-08,0.4647
5.58831e-08,0.4259
5.58928e-08,0.3874
5.59024e-08,0.3579
5.59121e-08,0.3382
5.59217e-08,0.3211
5.59314e-08,0.3098
5.59410e-08,0.3081
5.59506e-08,0.3091
5.59603e-08,0.3119
5.59699e-08,0.3213
5.59796e-08,0.3351
5.59892e-08,0.3520
5.59989e-08,0.3732
5.60085e-08,0.3910
5.60182e-08,0.4016
5.60278e-08,0.4089
5.60375e-08,0.4153
5.60471e-08,0.4215
5.60567e-08,0.4292
5.60664e-08,0.4374
5.60760e-08,0.4427
5.60857e-08,0.4467
5.60953e-08,0.4532
5.61050e-08,0.4601
5.61146e-08,0.4642
5.61243e-08,0.4652
5.61339e-08,0.4621
5.61435e-08,0.4525
5.61532e-08,0.4376
5.61628e-08,0.4210
5.61725e-08,0.4064
5.61821e-08,0.3997
5.61918e-08,0.4061
5.62014e-08,0.4261
5.62111e-08,0.4561
5.62207e-08,0.4917
5.62303e-08,0.5266
5.62400e-08,0.5531
5.62496e-08,0.5680
5.62593e-08,0.5713
5.62689e-08,0.5634
5.62786e-08,0.5459
5.62882e-08,0.5221
5.62979e-08,0.4932
5.63075e-08,0.4588
5.63172e-08,0.4201
5.63268e-08,0.3777
5.63364e-08,0.3316
5.63461e-08,0.2834
5.63557e-08,0.2351
5.63654e-08,0.1871
5.63750e-08,0.1400
5.63847e-08,0.0953
5.63943e-08,0.0549
5.64040e-08,0.0212
5.64136e-08,-0.0042
5.64233e-08,-0.0220
5.64329e-08,-0.0347
5.64425e-08,-0.0444
5.64522e-08,-0.0531
5.64618e-08,-0.0614
5.64715e-08,-0.0690
5.64811e-08,-0.0752
5.64908e-08,-0.0794
5.65004e-08,-0.0805
5.65101e-08,-0.0779
5.65197e-08,-0.0725
5.65293e-08,-0.0650
5.65390e-08,-0.0557
5.65486e-08,-0.0456
5.65583e-08,-0.0370
5.65679e-08,-0.0321
5.65776e-08,-0.0329
5.65872e-08,-0.0401
5.65969e-08,-0.0523
5.66065e-08,-0.0664
5.66162e-08,-0.0790
5.66258e-08,-0.0877
5.66354e-08,-0.0908
5.66451e-08,-0.0884
5.66547e-08,-0.0821
5.66644e-08,-0.0743
5.66740e-08,-0.0671
5.66837e-08,-0.0620
5.66933e-08,-0.0591
5.67030e-08,-0.0580
5.67126e-08,-0.0577
5.67222e-08,-0.0577
5.67319e-08,-0.0578
5.67415e-08,-0.0585
5.67512e-08,-0.0602
5.67608e-08,-0.0636
5.67705e-08,-0.0687
5.67801e-08,-0.0753
5.67898e-08,-0.0829
5.67994e-08,-0.0910
5.68090e-08,-0.0991
5.68187e-08,-0.1064
5.68283e-08,-0.1122
5.68380e-08,-0.1154
5.68476e-08,-0.1154
5.68573e-08,-0.1120
5.68669e-08,-0.1056
5.68766e-08,-0.0976
5.68862e-08,-0.0896
5.68959e-08,-0.0829
5.69055e-08,-0.0779
5.69151e-08,-0.0740
5.69248e-08,-0.0703
5.69344e-08,-0.0657
5.69441e-08,-0.0595
5.69537e-08,-0.0514
5.69634e-08,-0.0413
5.69730e-08,-0.0297
5.69827e-08,-0.0172
5.69923e-08,-0.0052
5.70020e-08,0.0052
5.70116e-08,0.0126
5.70212e-08,0.0164
5.70309e-08,0.0168
5.70405e-08,0.0145
5.70502e-08,0.0111
5.70598e-08,0.0083
5.70695e-08,0.0070
5.70791e-08,0.0072
5.70888e-08,0.0084
5.70984e-08,0.0098
5.71080e-08,0.0107
5.71177e-08,0.0110
5.71273e-08,0.0110
5.71370e-08,0.0111
5.71466e-08,0.0118
5.71563e-08,0.0135
5.71659e-08,0.0161
5.71756e-08,0.0193
5.71852e-08,0.0225
5.71948e-08,0.0251
5.72045e-08,0.0267
5.72141e-08,0.0271
5.72238e-08,0.0263
5.72334e-08,0.0243
5.72431e-08,0.0215
5.72527e-08,0.0183
5.72624e-08,0.0154
5.72720e-08,0.0133
5.72817e-08,0.0126
5.72913e-08,0.0137
5.73009e-08,0.0163
5.73106e-08,0.0200
5.73202e-08,0.0237
5.73299e-08,0.0266
5.73395e-08,0.0282
5.73492e-08,0.0282
5.73588e-08,0.0272
5.73685e-08,0.0259
5.73781e-08,0.0251
5.73878e-08,0.0252
5.73974e-08,0.0264
5.74070e-08,0.0285
5.74167e-08,0.0312
5.74263e-08,0.0340
5.74360e-08,0.0364
5.74456e-08,0.0378
5.74553e-08,0.0380
5.74649e-08,0.0369
5.74746e-08,0.0347
5.74842e-08,0.0319
5.74938e-08,0.0292
5.75035e-08,0.0268
5.75131e-08,0.0248
5.75228e-08,0.0230
5.75324e-08,0.0210
5.75421e-08,0.0183
5.75517e-08,0.0151
5.75614e-08,0.0115
5.75710e-08,0.0081
5.75806e-08,0.0054
5.75903e-08,0.0037
5.75999e-08,0.0029
5.76096e-08,0.0031
5.76192e-08,0.0040
5.76289e-08,0.0051
5.76385e-08,0.0061
5.76482e-08,0.0068
5.76578e-08,0.0048
5.76675e-08,0.0033
5.76771e-08,0.0111
5.76867e-08,0.0279
5.76964e-08,0.0492
5.77060e-08,0.0770
5.77157e-08,0.1136
5.77253e-08,0.1574
5.77350e-08,0.2131
5.77446e-08,0.2794
5.77543e-08,0.3452
5.77639e-08,0.4051
5.77736e-08,0.4580
5.77832e-08,0.5011
5.77928e-08,0.5354
5.78025e-08,0.5635
5.78121e-08,0.5848
5.78218e-08,0.5988
5.78314e-08,0.6084
5.78411e-08,0.6151
5.78507e-08,0.6182
5.78604e-08,0.6189
5.78700e-08,0.6189
5.78796e-08,0.6179
5.78893e-08,0.6166
5.78989e-08,0.6163
5.79086e-08,0.6163
5.79182e-08,0.6163
5.79279e-08,0.6169
5.79375e-08,0.6177
5.79472e-08,0.6177
5.79568e-08,0.6173
5.79664e-08,0.6167
5.79761e-08,0.6145
5.79857e-08,0.6109
5.79954e-08,0.6079
5.80050e-08,0.6066
5.80147e-08,0.6074
5.80243e-08,0.6112
5.80340e-08,0.6184
5.80436e-08,0.6286
5.80533e-08,0.6407
5.80629e-08,0.6516
5.80725e-08,0.6574
5.80822e-08,0.6562
5.80918e-08,0.6483
5.81015e-08,0.6338
5.81111e-08,0.6131
5.81208e-08,0.5875
5.81304e-08,0.5593
5.81401e-08,0.5315
5.81497e-08,0.5092
5.81594e-08,0.4962
5.81690e-08,0.4944
5.81786e-08,0.5035
5.81883e-08,0.5220
5.81979e-08,0.5470
5.82076e-08,0.5752
5.82172e-08,0.6047
5.82269e-08,0.6350
5.82365e-08,0.6663
5.82462e-08,0.6991
5.82558e-08,0.7328
5.82654e-08,0.7653
5.82751e-08,0.7953
5.82847e-08,0.8223
5.82944e-08,0.8275
5.83040e-08,0.8124
5.83137e-08,0.7857
5.83233e-08,0.7381
5.83330e-08,0.6729
5.83426e-08,0.6133
5.83522e-08,0.5571
5.83619e-08,0.5006
5.83715e-08,0.4563
5.83812e-08,0.4235
5.83908e-08,0.3919
5.84005e-08,0.3673
5.84101e-08,0.3521
5.84198e-08,0.3369
5.84294e-08,0.3230
5.84391e-08,0.3157
5.84487e-08,0.3105
5.84583e-08,0.3064
5.84680e-08,0.3100
5.84776e-08,0.3216
5.84873e-08,0.3396
5.84969e-08,0.3657
5.85066e-08,0.3927
5.85162e-08,0.4127
5.85259e-08,0.4268
5.85355e-08,0.4364
5.85452e-08,0.4415
5.85548e-08,0.4444
5.85644e-08,0.4467
5.85741e-08,0.4463
5.85837e-08,0.4445
5.85934e-08,0.4458
5.86030e-08,0.4496
5.86127e-08,0.4519
5.86223e-08,0.4517
5.86320e-08,0.4481
5.86416e-08,0.4386
5.86512e-08,0.4241
5.86609e-08,0.4090
5.86705e-08,0.3975
5.86802e-08,0.3952
5.86898e-08,0.4079
5.86995e-08,0.4368
5.87091e-08,0.4771
5.87188e-08,0.5230
5.87284e-08,0.5665
5.87380e-08,0.5989
5.87477e-08,0.6155
5.87573e-08,0.6173
5.87670e-08,0.6058
5.87766e-08,0.5839
5.87863e-08,0.5556
5.87959e-08,0.5236
5.88056e-08,0.4880
5.88152e-08,0.4497
5.88249e-08,0.4093
5.88345e-08,0.3660
5.88441e-08,0.3201
5.88538e-08,0.2730
5.88634e-08,0.2245
5.88731e-08,0.1746
5.88827e-08,0.1249
5.88924e-08,0.0782
5.89020e-08,0.0377
5.89117e-08,0.0065
5.89213e-08,-0.0151
5.89310e-08,-0.0293
5.89406e-08,-0.0389
5.89502e-08,-0.0465
5.89599e-08,-0.0540
5.89695e-08,-0.0614
5.89792e-08,-0.0683
5.89888e-08,-0.0740
5.89985e-08,-0.0769
5.90081e-08,-0.0755
5.90178e-08,-0.0704
5.90274e-08,-0.0626
5.90370e-08,-0.0528
5.90467e-08,-0.0424
5.90563e-08,-0.0342
5.90660e-08,-0.0305
5.90756e-08,-0.0332
5.90853e-08,-0.0427
5.90949e-08,-0.0574
5.91046e-08,-0.0736
5.91142e-08,-0.0873
5.91238e-08,-0.0954
5.91335e-08,-0.0964
5.91431e-08,-0.0905
5.91528e-08,-0.0798
5.91624e-08,-0.0676
5.91721e-08,-0.0570
5.91817e-08,-0.0501
5.91914e-08,-0.0475
5.92010e-08,-0.0485
5.92107e-08,-0.0514
5.92203e-08,-0.0548
5.92299e-08,-0.0580
5.92396e-08,-0.0608
5.92492e-08,-0.0636
5.92589e-08,-0.0670
5.92685e-08,-0.0712
5.92782e-08,-0.0764
5.92878e-08,-0.0826
5.92975e-08,-0.0897
5.93071e-08,-0.0976
5.93168e-08,-0.1056
5.93264e-08,-0.1127
5.93360e-08,-0.1174
5.93457e-08,-0.1188
5.93553e-08,-0.1162
5.93650e-08,-0.1100
5.93746e-08,-0.1017
5.93843e-08,-0.0932
5.93939e-08,-0.0863
5.94036e-08,-0.0816
5.94132e-08,-0.0785
5.94228e-08,-0.0757
5.94325e-08,-0.0718
5.94421e-08,-0.0657
5.94518e-08,-0.0568
5.94614e-08,-0.0453
5.94711e-08,-0.0318
5.94807e-08,-0.0175
5.94904e-08,-0.0041
5.95000e-08,0.0067
5.95096e-08,0.0138
5.95193e-08,0.0165
5.95289e-08,0.0132
5.95386e-08,0.0046
5.95482e-08,0.0011
5.95579e-08,0.0106
5.95675e-08,0.0292
5.95772e-08,0.0558
5.95868e-08,0.0935
5.95965e-08,0.1376
5.96061e-08,0.1909
5.96157e-08,0.2565
5.96254e-08,0.3249
5.96350e-08,0.3881
5.96447e-08,0.4456
5.96543e-08,0.4957
5.96640e-08,0.5376
5.96736e-08,0.5734
5.96833e-08,0.6035
5.96929e-08,0.6252
5.97026e-08,0.6396
5.97122e-08,0.6492
5.97218e-08,0.6535
5.97315e-08,0.6534
5.97411e-08,0.6512
5.97508e-08,0.6477
5.97604e-08,0.6437
5.97701e-08,0.6417
5.97797e-08,0.6422
5.97894e-08,0.6447
5.97990e-08,0.6493
5.98086e-08,0.6553
5.98183e-08,0.6602
5.98279e-08,0.6627
5.98376e-08,0.6632
5.98472e-08,0.6608
5.98569e-08,0.6555
5.98665e-08,0.6501
5.98762e-08,0.6474
5.98858e-08,0.6483
5.98954e-08,0.6536
5.99051e-08,0.6635
5.99147e-08,0.6775
5.99244e-08,0.6942
5.99340e-08,0.7107
5.99437e-08,0.7223
5.99533e-08,0.7249
5.99630e-08,0.7183
5.99726e-08,0.7033
5.99823e-08,0.6810
5.99919e-08,0.6532
6.00015e-08,0.6225
6.00112e-08,0.5915
6.00208e-08,0.5637
6.00305e-08,0.5436
6.00401e-08,0.5332
6.00498e-08,0.5327
6.00594e-08,0.5420
6.00691e-08,0.5595
6.00787e-08,0.5826
6.00883e-08,0.6091
6.00980e-08,0.6381
6.01076e-08,0.6689
6.01173e-08,0.7017
6.01269e-08,0.7359
6.01366e-08,0.7692
6.01462e-08,0.7995
6.01559e-08,0.8261
6.01655e-08,0.8387
6.01752e-08,0.8280
6.01848e-08,0.8020
6.01944e-08,0.7605
6.02041e-08,0.6971
6.02137e-08,0.6318
6.02234e-08,0.5765
6.02330e-08,0.5198
6.02427e-08,0.4717
6.02523e-08,0.4386
6.02620e-08,0.4085
6.02716e-08,0.3806
6.02813e-08,0.3620
6.02909e-08,0.3460
6.03005e-08,0.3291
6.03102e-08,0.3171
6.03198e-08,0.3108
6.03295e-08,0.3055
6.03391e-08,0.3058
6.03488e-08,0.3155
6.03584e-08,0.3316
6.03681e-08,0.3555
6.03777e-08,0.3841
6.03873e-08,0.4069
6.03970e-08,0.4227
6.04066e-08,0.4334
6.04163e-08,0.4395
6.04259e-08,0.4427
6.04356e-08,0.4454
6.04452e-08,0.4469
6.04549e-08,0.4459
6.04645e-08,0.4458
6.04742e-08,0.4485
6.04838e-08,0.4503
6.04934e-08,0.4494
6.05031e-08,0.4458
6.05127e-08,0.4379
6.05224e-08,0.4251
6.05320e-08,0.4109
6.05417e-08,0.3996
6.05513e-08,0.3957
6.05610e-08,0.4049
6.05706e-08,0.4305
6.05802e-08,0.4694
6.05899e-08,0.5155
6.05995e-08,0.5620
6.06092e-08,0.5997
6.06188e-08,0.6218
6.06285e-08,0.6278
6.06381e-08,0.6198
6.06478e-08,0.6003
6.06574e-08,0.5734
6.06670e-08,0.5428
6.06767e-08,0.5091
6.06863e-08,0.4724
6.06960e-08,0.4335
6.07056e-08,0.3915
6.07153e-08,0.3461
6.07249e-08,0.2985
6.07346e-08,0.2496
6.07442e-08,0.1992
6.07539e-08,0.1485
6.07635e-08,0.0999
6.07731e-08,0.0564
6.07828e-08,0.0212
6.07924e-08,-0.0042
6.08021e-08,-0.0214
6.08117e-08,-0.0333
6.08214e-08,-0.0423
6.08310e-08,-0.0506
6.08407e-08,-0.0588
6.08503e-08,-0.0663
6.08600e-08,-0.0724
6.08696e-08,-0.0761
6.08792e-08,-0.0757
6.08889e-08,-0.0711
6.08985e-08,-0.0636
6.09082e-08,-0.0543
6.09178e-08,-0.0443
6.09275e-08,-0.0358
6.09371e-08,-0.0313
6.09468e-08,-0.0325
6.09564e-08,-0.0402
6.09660e-08,-0.0537
6.09757e-08,-0.0697
6.09853e-08,-0.0842
6.09950e-08,-0.0940
6.10046e-08,-0.0969
6.10143e-08,-0.0925
6.10239e-08,-0.0824
6.10336e-08,-0.0698
6.10432e-08,-0.0581
6.10529e-08,-0.0498
6.10625e-08,-0.0461
6.10721e-08,-0.0466
6.10818e-08,-0.0497
6.10914e-08,-0.0535
6.11011e-08,-0.0570
6.11107e-08,-0.0599
6.11204e-08,-0.0625
6.11300e-08,-0.0656
6.11397e-08,-0.0695
6.11493e-08,-0.0746
6.11589e-08,-0.0808
6.11686e-08,-0.0879
6.11782e-08,-0.0956
6.11879e-08,-0.1035
6.11975e-08,-0.1107
6.12072e-08,-0.1161
6.12168e-08,-0.1184
6.12265e-08,-0.1172
6.12361e-08,-0.1123
6.12457e-08,-0.1049
6.12554e-08,-0.0968
6.12650e-08,-0.0897
6.12747e-08,-0.0847
6.12843e-08,-0.0814
6.12940e-08,-0.0787
6.13036e-08,-0.0751
6.13133e-08,-0.0695
6.13229e-08,-0.0611
6.13326e-08,-0.0499
6.13422e-08,-0.0366
6.13518e-08,-0.0223
6.13615e-08,-0.0084
6.13711e-08,0.0033
