.HEADER
..NAMES
Time,V U2.A3
.DATA
5.10220e-08,-0.1149
5.10317e-08,-0.1134
5.10413e-08,-0.1139
5.10510e-08,-0.1156
5.10606e-08,-0.1165
5.10703e-08,-0.1142
5.10799e-08,-0.1073
5.10896e-08,-0.0954
5.10992e-08,-0.0797
5.11089e-08,-0.0629
5.11185e-08,-0.0479
5.11281e-08,-0.0373
5.11378e-08,-0.0322
5.11474e-08,-0.0318
5.11571e-08,-0.0339
5.11667e-08,-0.0355
5.11764e-08,-0.0350
5.11860e-08,-0.0321
5.11957e-08,-0.0278
5.12053e-08,-0.0242
5.12150e-08,-0.0230
5.12246e-08,-0.0258
5.12342e-08,-0.0331
5.12439e-08,-0.0445
5.12535e-08,-0.0590
5.12632e-08,-0.0757
5.12728e-08,-0.0931
5.12825e-08,-0.1097
5.12921e-08,-0.1239
5.13018e-08,-0.1338
5.13114e-08,-0.1381
5.13210e-08,-0.1362
5.13307e-08,-0.1284
5.13403e-08,-0.1158
5.13500e-08,-0.1001
5.13596e-08,-0.0832
5.13693e-08,-0.0675
5.13789e-08,-0.0549
5.13886e-08,-0.0467
5.13982e-08,-0.0431
5.14078e-08,-0.0435
5.14175e-08,-0.0461
5.14271e-08,-0.0487
5.14368e-08,-0.0489
5.14464e-08,-0.0454
5.14561e-08,-0.0378
5.14657e-08,-0.0273
5.14754e-08,-0.0158
5.14850e-08,-0.0054
5.14947e-08,0.0020
5.15043e-08,0.0057
5.15139e-08,0.0057
5.15236e-08,0.0034
5.15332e-08,0.0002
5.15429e-08,-0.0018
5.15525e-08,-0.0015
5.15622e-08,0.0017
5.15718e-08,0.0077
5.15815e-08,0.0155
5.15911e-08,0.0242
5.16008e-08,0.0325
5.16104e-08,0.0397
5.16200e-08,0.0455
5.16297e-08,0.0500
5.16393e-08,0.0534
5.16490e-08,0.0559
5.16586e-08,0.0572
5.16683e-08,0.0571
5.16779e-08,0.0553
5.16876e-08,0.0519
5.16972e-08,0.0471
5.17068e-08,0.0414
5.17165e-08,0.0354
5.17261e-08,0.0293
5.17358e-08,0.0235
5.17454e-08,0.0179
5.17551e-08,0.0124
5.17647e-08,0.0074
5.17744e-08,0.0033
5.17840e-08,0.0006
5.17936e-08,-0.0003
5.18033e-08,0.0007
5.18129e-08,0.0034
5.18226e-08,0.0073
5.18322e-08,0.0116
5.18419e-08,0.0154
5.18515e-08,0.0181
5.18612e-08,0.0195
5.18708e-08,0.0195
5.18805e-08,0.0188
5.18901e-08,0.0179
5.18997e-08,0.0178
5.19094e-08,0.0190
5.19190e-08,0.0218
5.19287e-08,0.0258
5.19383e-08,0.0300
5.19480e-08,0.0335
5.19576e-08,0.0353
5.19673e-08,0.0348
5.19769e-08,0.0321
5.19866e-08,0.0276
5.19962e-08,0.0223
5.20058e-08,0.0172
5.20155e-08,0.0132
5.20251e-08,0.0109
5.20348e-08,0.0082
5.20444e-08,0.0101
5.20541e-08,0.0268
5.20637e-08,0.0564
5.20734e-08,0.0899
5.20830e-08,0.1285
5.20926e-08,0.1766
5.21023e-08,0.2328
5.21119e-08,0.2972
5.21216e-08,0.3663
5.21312e-08,0.4313
5.21409e-08,0.4851
5.21505e-08,0.5255
5.21602e-08,0.5549
5.21698e-08,0.5752
5.21794e-08,0.5860
5.21891e-08,0.5901
5.21987e-08,0.5921
5.22084e-08,0.5929
5.22180e-08,0.5913
5.22277e-08,0.5893
5.22373e-08,0.5894
5.22470e-08,0.5914
5.22566e-08,0.5944
5.22663e-08,0.5975
5.22759e-08,0.5993
5.22855e-08,0.5985
5.22952e-08,0.5957
5.23048e-08,0.5915
5.23145e-08,0.5852
5.23241e-08,0.5769
5.23338e-08,0.5685
5.23434e-08,0.5626
5.23531e-08,0.5595
5.23627e-08,0.5591
5.23724e-08,0.5627
5.23820e-08,0.5715
5.23916e-08,0.5847
5.24013e-08,0.6003
5.24109e-08,0.6169
5.24206e-08,0.6332
5.24302e-08,0.6479
5.24399e-08,0.6606
5.24495e-08,0.6706
5.24592e-08,0.6763
5.24688e-08,0.6761
5.24784e-08,0.6697
5.24881e-08,0.6583
5.24977e-08,0.6425
5.25074e-08,0.6234
5.25170e-08,0.6028
5.25267e-08,0.5832
5.25363e-08,0.5664
5.25460e-08,0.5532
5.25556e-08,0.5453
5.25653e-08,0.5444
5.25749e-08,0.5509
5.25845e-08,0.5636
5.25942e-08,0.5797
5.26038e-08,0.5960
5.26135e-08,0.6104
5.26231e-08,0.6228
5.26328e-08,0.6347
5.26424e-08,0.6483
5.26521e-08,0.6658
5.26617e-08,0.6886
5.26713e-08,0.7171
5.26810e-08,0.7502
5.26906e-08,0.7862
5.27003e-08,0.8241
5.27099e-08,0.8628
5.27196e-08,0.9011
5.27292e-08,0.9373
5.27389e-08,0.9697
5.27485e-08,0.9972
5.27581e-08,1.0194
5.27678e-08,1.0369
5.27774e-08,1.0512
5.27871e-08,1.0635
5.27967e-08,1.0756
5.28064e-08,1.0890
5.28160e-08,1.1046
5.28257e-08,1.1223
5.28353e-08,1.1416
5.28450e-08,1.1618
5.28546e-08,1.1818
5.28642e-08,1.2003
5.28739e-08,1.2159
5.28835e-08,1.2277
5.28932e-08,1.2353
5.29028e-08,1.2390
5.29125e-08,1.2395
5.29221e-08,1.2378
5.29318e-08,1.2346
5.29414e-08,1.2306
5.29511e-08,1.2261
5.29607e-08,1.2213
5.29703e-08,1.2161
5.29800e-08,1.2108
5.29896e-08,1.2055
5.29993e-08,1.2005
5.30089e-08,1.1961
5.30186e-08,1.1924
5.30282e-08,1.1898
5.30379e-08,1.1884
5.30475e-08,1.1882
5.30571e-08,1.1889
5.30668e-08,1.1899
5.30764e-08,1.1906
5.30861e-08,1.1910
5.30957e-08,1.1912
5.31054e-08,1.1918
5.31150e-08,1.1936
5.31247e-08,1.1970
5.31343e-08,1.2018
5.31439e-08,1.2075
5.31536e-08,1.2130
5.31632e-08,1.2174
5.31729e-08,1.2203
5.31825e-08,1.2214
5.31922e-08,1.2208
5.32018e-08,1.2186
5.32115e-08,1.2148
5.32211e-08,1.2095
5.32308e-08,1.2032
5.32404e-08,1.1964
5.32500e-08,1.1902
5.32597e-08,1.1853
5.32693e-08,1.1823
5.32790e-08,1.1814
5.32886e-08,1.1826
5.32983e-08,1.1851
5.33079e-08,1.1882
5.33176e-08,1.1911
5.33272e-08,1.1934
5.33369e-08,1.1944
5.33465e-08,1.1942
5.33561e-08,1.1926
5.33658e-08,1.1901
5.33754e-08,1.1873
5.33851e-08,1.1848
5.33947e-08,1.1831
5.34044e-08,1.1824
5.34140e-08,1.1827
5.34237e-08,1.1836
5.34333e-08,1.1846
5.34429e-08,1.1852
5.34526e-08,1.1851
5.34622e-08,1.1842
5.34719e-08,1.1826
5.34815e-08,1.1807
5.34912e-08,1.1788
5.35008e-08,1.1772
5.35105e-08,1.1764
5.35201e-08,1.1764
5.35297e-08,1.1773
5.35394e-08,1.1791
5.35490e-08,1.1816
5.35587e-08,1.1846
5.35683e-08,1.1879
5.35780e-08,1.1915
5.35876e-08,1.1952
5.35973e-08,1.1987
5.36069e-08,1.2020
5.36166e-08,1.2046
5.36262e-08,1.2064
5.36358e-08,1.2072
5.36455e-08,1.2073
5.36551e-08,1.2067
5.36648e-08,1.2059
5.36744e-08,1.2049
5.36841e-08,1.2038
5.36937e-08,1.2026
5.37034e-08,1.2014
5.37130e-08,1.2003
5.37227e-08,1.1993
5.37323e-08,1.1987
5.37419e-08,1.1986
5.37516e-08,1.1991
5.37612e-08,1.1999
5.37709e-08,1.2009
5.37805e-08,1.2017
5.37902e-08,1.2021
5.37998e-08,1.2023
5.38095e-08,1.2020
5.38191e-08,1.2016
5.38287e-08,1.2012
5.38384e-08,1.2009
5.38480e-08,1.2008
5.38577e-08,1.2012
5.38673e-08,1.2021
5.38770e-08,1.2032
5.38866e-08,1.2043
5.38963e-08,1.2053
5.39059e-08,1.2058
5.39155e-08,1.2055
5.39252e-08,1.2046
5.39348e-08,1.2032
5.39445e-08,1.2015
5.39541e-08,1.1998
5.39638e-08,1.1984
5.39734e-08,1.1975
5.39831e-08,1.1973
5.39927e-08,1.1977
5.40024e-08,1.1985
5.40120e-08,1.1998
5.40216e-08,1.2013
5.40313e-08,1.2028
5.40409e-08,1.2041
5.40506e-08,1.2052
5.40602e-08,1.2059
5.40699e-08,1.2063
5.40795e-08,1.2062
5.40892e-08,1.2059
5.40988e-08,1.2054
5.41085e-08,1.2048
5.41181e-08,1.2042
5.41277e-08,1.2038
5.41374e-08,1.2036
5.41470e-08,1.2036
5.41567e-08,1.2035
5.41663e-08,1.2033
5.41760e-08,1.2029
5.41856e-08,1.2023
5.41953e-08,1.2015
5.42049e-08,1.2007
5.42145e-08,1.2001
5.42242e-08,1.1996
5.42338e-08,1.1993
5.42435e-08,1.1992
5.42531e-08,1.1992
5.42628e-08,1.1993
5.42724e-08,1.1994
5.42821e-08,1.1997
5.42917e-08,1.1999
5.43013e-08,1.2003
5.43110e-08,1.2007
5.43206e-08,1.2011
5.43303e-08,1.2015
5.43399e-08,1.2019
5.43496e-08,1.2022
5.43592e-08,1.2024
5.43689e-08,1.2024
5.43785e-08,1.2021
5.43882e-08,1.2016
5.43978e-08,1.2010
5.44074e-08,1.2003
5.44171e-08,1.1997
5.44267e-08,1.1992
5.44364e-08,1.1990
5.44460e-08,1.1991
5.44557e-08,1.1994
5.44653e-08,1.1998
5.44750e-08,1.2003
5.44846e-08,1.2008
5.44943e-08,1.2013
5.45039e-08,1.2017
5.45135e-08,1.2019
5.45232e-08,1.2020
5.45328e-08,1.2020
5.45425e-08,1.1996
5.45521e-08,1.1778
5.45618e-08,1.1345
5.45714e-08,1.0646
5.45811e-08,0.9621
5.45907e-08,0.8423
5.46003e-08,0.7258
5.46100e-08,0.6178
5.46196e-08,0.5237
5.46293e-08,0.4549
5.46389e-08,0.4144
5.46486e-08,0.3942
5.46582e-08,0.3878
5.46679e-08,0.3913
5.46775e-08,0.4007
5.46871e-08,0.4097
5.46968e-08,0.4140
5.47064e-08,0.4138
5.47161e-08,0.4080
5.47257e-08,0.3975
5.47354e-08,0.3899
5.47450e-08,0.3931
5.47547e-08,0.4005
5.47643e-08,0.4040
5.47740e-08,0.4102
5.47836e-08,0.4234
5.47932e-08,0.4418
5.48029e-08,0.4627
5.48125e-08,0.4837
5.48222e-08,0.5010
5.48318e-08,0.5105
5.48415e-08,0.5118
5.48511e-08,0.5061
5.48608e-08,0.4927
5.48704e-08,0.4724
5.48801e-08,0.4496
5.48897e-08,0.4279
5.48993e-08,0.4060
5.49090e-08,0.3825
5.49186e-08,0.3604
5.49283e-08,0.3425
5.49379e-08,0.3281
5.49476e-08,0.3173
5.49572e-08,0.3141
5.49669e-08,0.3227
5.49765e-08,0.3462
5.49861e-08,0.3858
5.49958e-08,0.4391
5.50054e-08,0.4986
5.50151e-08,0.5538
5.50247e-08,0.5955
5.50344e-08,0.6167
5.50440e-08,0.6136
5.50537e-08,0.5886
5.50633e-08,0.5511
5.50729e-08,0.5117
5.50826e-08,0.4769
5.50922e-08,0.4491
5.51019e-08,0.4282
5.51115e-08,0.4118
5.51212e-08,0.3953
5.51308e-08,0.3739
5.51405e-08,0.3441
5.51501e-08,0.3042
5.51598e-08,0.2680
5.51694e-08,0.2395
5.51790e-08,0.2226
5.51887e-08,0.2170
5.51983e-08,0.2256
5.52080e-08,0.2514
5.52176e-08,0.2973
5.52273e-08,0.3564
5.52369e-08,0.4195
5.52466e-08,0.4792
5.52562e-08,0.5271
5.52659e-08,0.5625
5.52755e-08,0.5861
5.52851e-08,0.5958
5.52948e-08,0.5910
5.53044e-08,0.5747
5.53141e-08,0.5510
5.53237e-08,0.5245
5.53334e-08,0.4986
5.53430e-08,0.4785
5.53527e-08,0.4673
5.53623e-08,0.4648
5.53719e-08,0.4670
5.53816e-08,0.4692
5.53912e-08,0.4679
5.54009e-08,0.4609
5.54105e-08,0.4484
5.54202e-08,0.4319
5.54298e-08,0.4143
5.54395e-08,0.3996
5.54491e-08,0.3929
5.54587e-08,0.3971
5.54684e-08,0.4116
5.54780e-08,0.4339
5.54877e-08,0.4609
5.54973e-08,0.4892
5.55070e-08,0.5154
5.55166e-08,0.5373
5.55263e-08,0.5549
5.55359e-08,0.5702
5.55456e-08,0.5851
5.55552e-08,0.6001
5.55648e-08,0.6130
5.55745e-08,0.6195
5.55841e-08,0.6158
5.55938e-08,0.5999
5.56034e-08,0.5723
5.56131e-08,0.5354
5.56227e-08,0.4933
5.56324e-08,0.4514
5.56420e-08,0.4151
5.56517e-08,0.3879
5.56613e-08,0.3719
5.56709e-08,0.3682
5.56806e-08,0.3768
5.56902e-08,0.3960
5.56999e-08,0.4222
5.57095e-08,0.4509
5.57192e-08,0.4786
5.57288e-08,0.5033
5.57385e-08,0.5252
5.57481e-08,0.5455
5.57577e-08,0.5661
5.57674e-08,0.5891
5.57770e-08,0.6164
5.57867e-08,0.6462
5.57963e-08,0.6545
5.58060e-08,0.6459
5.58156e-08,0.6341
5.58253e-08,0.6095
5.58349e-08,0.5693
5.58445e-08,0.5362
5.58542e-08,0.5065
5.58638e-08,0.4706
5.58735e-08,0.4358
5.58831e-08,0.4086
5.58928e-08,0.3878
5.59024e-08,0.3718
5.59121e-08,0.3647
5.59217e-08,0.3711
5.59314e-08,0.3854
5.59410e-08,0.3990
5.59506e-08,0.4134
5.59603e-08,0.4296
5.59699e-08,0.4423
5.59796e-08,0.4504
5.59892e-08,0.4618
5.59989e-08,0.4785
5.60085e-08,0.4886
5.60182e-08,0.4919
5.60278e-08,0.4959
5.60375e-08,0.4996
5.60471e-08,0.5006
5.60567e-08,0.4994
5.60664e-08,0.4944
5.60760e-08,0.4818
5.60857e-08,0.4620
5.60953e-08,0.4403
5.61050e-08,0.4204
5.61146e-08,0.4010
5.61243e-08,0.3819
5.61339e-08,0.3672
5.61435e-08,0.3574
5.61532e-08,0.3484
5.61628e-08,0.3396
5.61725e-08,0.3341
5.61821e-08,0.3320
5.61918e-08,0.3325
5.62014e-08,0.3381
5.62111e-08,0.3530
5.62207e-08,0.3780
5.62303e-08,0.4120
5.62400e-08,0.4529
5.62496e-08,0.4951
5.62593e-08,0.5303
5.62689e-08,0.5522
5.62786e-08,0.5604
5.62882e-08,0.5564
5.62979e-08,0.5422
5.63075e-08,0.5216
5.63172e-08,0.4990
5.63268e-08,0.4763
5.63364e-08,0.4521
5.63461e-08,0.4254
5.63557e-08,0.3970
5.63654e-08,0.3675
5.63750e-08,0.3369
5.63847e-08,0.3053
5.63943e-08,0.2716
5.64040e-08,0.2373
5.64136e-08,0.2141
5.64233e-08,0.2032
5.64329e-08,0.2065
5.64425e-08,0.2221
5.64522e-08,0.2507
5.64618e-08,0.2943
5.64715e-08,0.3520
5.64811e-08,0.4140
5.64908e-08,0.4736
5.65004e-08,0.5224
5.65101e-08,0.5557
5.65197e-08,0.5753
5.65293e-08,0.5825
5.65390e-08,0.5771
5.65486e-08,0.5611
5.65583e-08,0.5395
5.65679e-08,0.5169
5.65776e-08,0.4969
5.65872e-08,0.4813
5.65969e-08,0.4721
5.66065e-08,0.4692
5.66162e-08,0.4701
5.66258e-08,0.4703
5.66354e-08,0.4669
5.66451e-08,0.4590
5.66547e-08,0.4476
5.66644e-08,0.4346
5.66740e-08,0.4222
5.66837e-08,0.4125
5.66933e-08,0.4081
5.67030e-08,0.4110
5.67126e-08,0.4213
5.67222e-08,0.4367
5.67319e-08,0.4551
5.67415e-08,0.4754
5.67512e-08,0.4965
5.67608e-08,0.5176
5.67705e-08,0.5379
5.67801e-08,0.5572
5.67898e-08,0.5756
5.67994e-08,0.5921
5.68090e-08,0.6048
5.68187e-08,0.6111
5.68283e-08,0.6085
5.68380e-08,0.5959
5.68476e-08,0.5741
5.68573e-08,0.5451
5.68669e-08,0.5112
5.68766e-08,0.4757
5.68862e-08,0.4426
5.68959e-08,0.4156
5.69055e-08,0.3971
5.69151e-08,0.3888
5.69248e-08,0.3913
5.69344e-08,0.4040
5.69441e-08,0.4243
5.69537e-08,0.4482
5.69634e-08,0.4718
5.69730e-08,0.4925
5.69827e-08,0.5100
5.69923e-08,0.5258
5.70020e-08,0.5422
5.70116e-08,0.5619
5.70212e-08,0.5871
5.70309e-08,0.6194
5.70405e-08,0.6469
5.70502e-08,0.6512
5.70598e-08,0.6433
5.70695e-08,0.6290
5.70791e-08,0.5941
5.70888e-08,0.5508
5.70984e-08,0.5170
5.71080e-08,0.4821
5.71177e-08,0.4451
5.71273e-08,0.4155
5.71370e-08,0.3963
5.71466e-08,0.3844
5.71563e-08,0.3785
5.71659e-08,0.3825
5.71756e-08,0.3962
5.71852e-08,0.4103
5.71948e-08,0.4201
5.72045e-08,0.4295
5.72141e-08,0.4382
5.72238e-08,0.4423
5.72334e-08,0.4461
5.72431e-08,0.4582
5.72527e-08,0.4728
5.72624e-08,0.4796
5.72720e-08,0.4834
5.72817e-08,0.4882
5.72913e-08,0.4916
5.73009e-08,0.4929
5.73106e-08,0.4926
5.73202e-08,0.4878
5.73299e-08,0.4752
5.73395e-08,0.4569
5.73492e-08,0.4382
5.73588e-08,0.4198
5.73685e-08,0.4004
5.73781e-08,0.3822
5.73878e-08,0.3693
5.73974e-08,0.3599
5.74070e-08,0.3504
5.74167e-08,0.3421
5.74263e-08,0.3371
5.74360e-08,0.3345
5.74456e-08,0.3344
5.74553e-08,0.3412
5.74649e-08,0.3584
5.74746e-08,0.3861
5.74842e-08,0.4230
5.74938e-08,0.4661
5.75035e-08,0.5077
5.75131e-08,0.5391
5.75228e-08,0.5561
5.75324e-08,0.5591
5.75421e-08,0.5498
5.75517e-08,0.5309
5.75614e-08,0.5076
5.75710e-08,0.4842
5.75806e-08,0.4616
5.75903e-08,0.4383
5.75999e-08,0.4140
5.76096e-08,0.3892
5.76192e-08,0.3634
5.76289e-08,0.3359
5.76385e-08,0.3057
5.76482e-08,0.2708
5.76578e-08,0.2296
5.76675e-08,0.1834
5.76771e-08,0.1355
5.76867e-08,0.0894
5.76964e-08,0.0484
5.77060e-08,0.0152
5.77157e-08,-0.0085
5.77253e-08,-0.0236
5.77350e-08,-0.0326
5.77446e-08,-0.0369
5.77543e-08,-0.0379
5.77639e-08,-0.0371
5.77736e-08,-0.0368
5.77832e-08,-0.0391
5.77928e-08,-0.0455
5.78025e-08,-0.0568
5.78121e-08,-0.0716
5.78218e-08,-0.0875
5.78314e-08,-0.1022
5.78411e-08,-0.1136
5.78507e-08,-0.1205
5.78604e-08,-0.1229
5.78700e-08,-0.1224
5.78796e-08,-0.1209
5.78893e-08,-0.1195
5.78989e-08,-0.1183
5.79086e-08,-0.1172
5.79182e-08,-0.1157
5.79279e-08,-0.1126
5.79375e-08,-0.1067
5.79472e-08,-0.0976
5.79568e-08,-0.0856
5.79664e-08,-0.0719
5.79761e-08,-0.0586
5.79857e-08,-0.0474
5.79954e-08,-0.0395
5.80050e-08,-0.0348
5.80147e-08,-0.0329
5.80243e-08,-0.0326
5.80340e-08,-0.0329
5.80436e-08,-0.0330
5.80533e-08,-0.0332
5.80629e-08,-0.0340
5.80725e-08,-0.0361
5.80822e-08,-0.0393
5.80918e-08,-0.0437
5.81015e-08,-0.0493
5.81111e-08,-0.0561
5.81208e-08,-0.0645
5.81304e-08,-0.0744
5.81401e-08,-0.0854
5.81497e-08,-0.0965
5.81594e-08,-0.1062
5.81690e-08,-0.1130
5.81786e-08,-0.1159
5.81883e-08,-0.1145
5.81979e-08,-0.1094
5.82076e-08,-0.1016
5.82172e-08,-0.0923
5.82269e-08,-0.0825
5.82365e-08,-0.0732
5.82462e-08,-0.0654
5.82558e-08,-0.0596
5.82654e-08,-0.0564
5.82751e-08,-0.0553
5.82847e-08,-0.0556
5.82944e-08,-0.0557
5.83040e-08,-0.0543
5.83137e-08,-0.0506
5.83233e-08,-0.0444
5.83330e-08,-0.0364
5.83426e-08,-0.0279
5.83522e-08,-0.0202
5.83619e-08,-0.0141
5.83715e-08,-0.0099
5.83812e-08,-0.0072
5.83908e-08,-0.0053
5.84005e-08,-0.0033
5.84101e-08,-0.0005
5.84198e-08,0.0034
5.84294e-08,0.0086
5.84391e-08,0.0148
5.84487e-08,0.0216
5.84583e-08,0.0284
5.84680e-08,0.0348
5.84776e-08,0.0404
5.84873e-08,0.0450
5.84969e-08,0.0485
5.85066e-08,0.0508
5.85162e-08,0.0519
5.85259e-08,0.0519
5.85355e-08,0.0506
5.85452e-08,0.0482
5.85548e-08,0.0451
5.85644e-08,0.0415
5.85741e-08,0.0377
5.85837e-08,0.0339
5.85934e-08,0.0299
5.86030e-08,0.0256
5.86127e-08,0.0212
5.86223e-08,0.0166
5.86320e-08,0.0124
5.86416e-08,0.0091
5.86512e-08,0.0070
5.86609e-08,0.0064
5.86705e-08,0.0071
5.86802e-08,0.0088
5.86898e-08,0.0110
5.86995e-08,0.0135
5.87091e-08,0.0157
5.87188e-08,0.0173
5.87284e-08,0.0183
5.87380e-08,0.0185
5.87477e-08,0.0182
5.87573e-08,0.0177
5.87670e-08,0.0176
5.87766e-08,0.0181
5.87863e-08,0.0196
5.87959e-08,0.0218
5.88056e-08,0.0242
5.88152e-08,0.0262
5.88249e-08,0.0272
5.88345e-08,0.0270
5.88441e-08,0.0257
5.88538e-08,0.0236
5.88634e-08,0.0213
5.88731e-08,0.0191
5.88827e-08,0.0176
5.88924e-08,0.0168
5.89020e-08,0.0164
5.89117e-08,0.0146
5.89213e-08,0.0182
5.89310e-08,0.0369
5.89406e-08,0.0663
5.89502e-08,0.0987
5.89599e-08,0.1378
5.89695e-08,0.1866
5.89792e-08,0.2436
5.89888e-08,0.3091
5.89985e-08,0.3781
5.90081e-08,0.4415
5.90178e-08,0.4932
5.90274e-08,0.5317
5.90370e-08,0.5600
5.90467e-08,0.5788
5.90563e-08,0.5879
5.90660e-08,0.5909
5.90756e-08,0.5918
5.90853e-08,0.5913
5.90949e-08,0.5886
5.91046e-08,0.5867
5.91142e-08,0.5877
5.91238e-08,0.5912
5.91335e-08,0.5958
5.91431e-08,0.6002
5.91528e-08,0.6026
5.91624e-08,0.6017
5.91721e-08,0.5984
5.91817e-08,0.5932
5.91914e-08,0.5856
5.92010e-08,0.5763
5.92107e-08,0.5677
5.92203e-08,0.5620
5.92299e-08,0.5593
5.92396e-08,0.5595
5.92492e-08,0.5640
5.92589e-08,0.5736
5.92685e-08,0.5870
5.92782e-08,0.6023
5.92878e-08,0.6183
5.92975e-08,0.6338
5.93071e-08,0.6480
5.93168e-08,0.6605
5.93264e-08,0.6705
5.93360e-08,0.6762
5.93457e-08,0.6759
5.93553e-08,0.6694
5.93650e-08,0.6576
5.93746e-08,0.6412
5.93843e-08,0.6213
5.93939e-08,0.6001
5.94036e-08,0.5803
5.94132e-08,0.5634
5.94228e-08,0.5506
5.94325e-08,0.5437
5.94421e-08,0.5442
5.94518e-08,0.5521
5.94614e-08,0.5659
5.94711e-08,0.5826
5.94807e-08,0.5990
5.94904e-08,0.6133
5.95000e-08,0.6257
5.95096e-08,0.6377
5.95193e-08,0.6518
5.95289e-08,0.6697
5.95386e-08,0.6868
5.95482e-08,0.6819
5.95579e-08,0.6589
5.95675e-08,0.6272
5.95772e-08,0.5765
5.95868e-08,0.5162
5.95965e-08,0.4727
5.96061e-08,0.4406
5.96157e-08,0.4133
5.96254e-08,0.3960
5.96350e-08,0.3891
5.96447e-08,0.3867
5.96543e-08,0.3851
5.96640e-08,0.3860
5.96736e-08,0.3912
5.96833e-08,0.3951
5.96929e-08,0.3935
5.97026e-08,0.3916
5.97122e-08,0.3919
5.97218e-08,0.3922
5.97315e-08,0.3958
5.97411e-08,0.4115
5.97508e-08,0.4357
5.97604e-08,0.4554
5.97701e-08,0.4711
5.97797e-08,0.4880
5.97894e-08,0.5033
5.97990e-08,0.5157
5.98086e-08,0.5255
5.98183e-08,0.5301
5.98279e-08,0.5257
5.98376e-08,0.5126
5.98472e-08,0.4955
5.98569e-08,0.4764
5.98665e-08,0.4543
5.98762e-08,0.4311
5.98858e-08,0.4114
5.98954e-08,0.3949
5.99051e-08,0.3781
5.99147e-08,0.3621
5.99244e-08,0.3502
5.99340e-08,0.3425
5.99437e-08,0.3385
5.99533e-08,0.3413
5.99630e-08,0.3547
5.99726e-08,0.3793
5.99823e-08,0.4146
5.99919e-08,0.4579
6.00015e-08,0.5024
6.00112e-08,0.5385
6.00208e-08,0.5598
6.00305e-08,0.5653
6.00401e-08,0.5565
6.00498e-08,0.5371
6.00594e-08,0.5139
6.00691e-08,0.4933
6.00787e-08,0.4773
6.00883e-08,0.4634
6.00980e-08,0.4486
6.01076e-08,0.4312
6.01173e-08,0.4092
6.01269e-08,0.3815
6.01366e-08,0.3477
6.01462e-08,0.3075
6.01559e-08,0.2666
6.01655e-08,0.2367
6.01752e-08,0.2211
6.01848e-08,0.2214
6.01944e-08,0.2376
6.02041e-08,0.2706
6.02137e-08,0.3221
6.02234e-08,0.3875
6.02330e-08,0.4549
6.02427e-08,0.5167
6.02523e-08,0.5638
6.02620e-08,0.5937
6.02716e-08,0.6092
6.02813e-08,0.6114
6.02909e-08,0.6007
6.03005e-08,0.5799
6.03102e-08,0.5548
6.03198e-08,0.5300
6.03295e-08,0.5090
6.03391e-08,0.4940
6.03488e-08,0.4869
6.03584e-08,0.4869
6.03681e-08,0.4899
6.03777e-08,0.4906
6.03873e-08,0.4858
6.03970e-08,0.4747
6.04066e-08,0.4584
6.04163e-08,0.4397
6.04259e-08,0.4218
6.04356e-08,0.4077
6.04452e-08,0.4007
6.04549e-08,0.4033
6.04645e-08,0.4148
6.04742e-08,0.4323
6.04838e-08,0.4531
6.04934e-08,0.4753
6.05031e-08,0.4973
6.05127e-08,0.5181
6.05224e-08,0.5374
6.05320e-08,0.5562
6.05417e-08,0.5749
6.05513e-08,0.5928
6.05610e-08,0.6073
6.05706e-08,0.6149
6.05802e-08,0.6120
6.05899e-08,0.5975
6.05995e-08,0.5723
6.06092e-08,0.5390
6.06188e-08,0.5007
6.06285e-08,0.4619
6.06381e-08,0.4274
6.06478e-08,0.4010
6.06574e-08,0.3851
6.06670e-08,0.3809
6.06767e-08,0.3885
6.06863e-08,0.4062
6.06960e-08,0.4302
6.07056e-08,0.4560
6.07153e-08,0.4796
6.07249e-08,0.4990
6.07346e-08,0.5146
6.07442e-08,0.5288
6.07539e-08,0.5446
6.07635e-08,0.5645
6.07731e-08,0.5910
6.07828e-08,0.6254
6.07924e-08,0.6678
6.08021e-08,0.7175
6.08117e-08,0.7724
6.08214e-08,0.8298
6.08310e-08,0.8858
6.08407e-08,0.9360
6.08503e-08,0.9766
6.08600e-08,1.0060
6.08696e-08,1.0251
6.08792e-08,1.0368
6.08889e-08,1.0454
6.08985e-08,1.0546
6.09082e-08,1.0679
6.09178e-08,1.0872
6.09275e-08,1.1125
6.09371e-08,1.1422
6.09468e-08,1.1733
6.09564e-08,1.2028
6.09660e-08,1.2281
6.09757e-08,1.2475
6.09853e-08,1.2598
6.09950e-08,1.2653
6.10046e-08,1.2650
6.10143e-08,1.2606
6.10239e-08,1.2533
6.10336e-08,1.2443
6.10432e-08,1.2339
6.10529e-08,1.2226
6.10625e-08,1.2107
6.10721e-08,1.1985
6.10818e-08,1.1867
6.10914e-08,1.1757
6.11011e-08,1.1663
6.11107e-08,1.1589
6.11204e-08,1.1540
6.11300e-08,1.1517
6.11397e-08,1.1522
6.11493e-08,1.1551
6.11589e-08,1.1602
6.11686e-08,1.1663
6.11782e-08,1.1725
6.11879e-08,1.1778
6.11975e-08,1.1817
6.12072e-08,1.1846
6.12168e-08,1.1868
6.12265e-08,1.1891
6.12361e-08,1.1921
6.12457e-08,1.1960
6.12554e-08,1.2007
6.12650e-08,1.2057
6.12747e-08,1.2104
6.12843e-08,1.2140
