.HEADER
..NAMES
Time,V U1.H5
.DATA
1.92185e-08,0.5111
1.92418e-08,0.5340
1.92651e-08,0.6642
1.92883e-08,0.8629
1.93116e-08,1.0088
1.93349e-08,1.0967
1.93581e-08,1.1311
1.93814e-08,1.1483
1.94047e-08,1.1552
1.94279e-08,1.1608
1.94512e-08,1.1710
1.94745e-08,1.1838
1.94977e-08,1.1959
1.95210e-08,1.2060
1.95443e-08,1.2125
1.95675e-08,1.2153
1.95908e-08,1.2148
1.96141e-08,1.2096
1.96373e-08,1.1984
1.96606e-08,1.1828
1.96839e-08,1.1647
1.97071e-08,1.1490
1.97304e-08,1.1383
1.97537e-08,1.1343
1.97769e-08,1.1363
1.98002e-08,1.1420
1.98235e-08,1.1509
1.98468e-08,1.1362
1.98700e-08,1.0907
1.98933e-08,0.9573
1.99166e-08,0.8124
1.99398e-08,0.7121
1.99631e-08,0.6532
1.99864e-08,0.6199
2.00096e-08,0.5980
2.00329e-08,0.5803
2.00562e-08,0.5636
2.00794e-08,0.5464
2.01027e-08,0.5311
2.01260e-08,0.5189
2.01492e-08,0.5100
2.01725e-08,0.5048
2.01958e-08,0.5028
2.02190e-08,0.5046
2.02423e-08,0.5108
2.02656e-08,0.5218
2.02888e-08,0.5358
2.03121e-08,0.5509
2.03354e-08,0.5640
2.03586e-08,0.5743
2.03819e-08,0.5807
2.04052e-08,0.5834
2.04284e-08,0.5830
2.04517e-08,0.5786
2.04750e-08,0.5707
2.04982e-08,0.5601
2.05215e-08,0.5480
2.05448e-08,0.5372
2.05680e-08,0.5293
2.05913e-08,0.5248
2.06146e-08,0.5237
2.06378e-08,0.5243
2.06611e-08,0.5245
2.06844e-08,0.5234
2.07076e-08,0.5204
2.07309e-08,0.5161
2.07542e-08,0.5120
2.07774e-08,0.5084
2.08007e-08,0.5057
2.08240e-08,0.5037
2.08472e-08,0.5019
2.08705e-08,0.5007
2.08938e-08,0.5002
2.09170e-08,0.5006
2.09403e-08,0.5022
2.09636e-08,0.5043
2.09868e-08,0.5066
2.10101e-08,0.5085
2.10334e-08,0.5097
2.10566e-08,0.5101
2.10799e-08,0.5100
2.11032e-08,0.5096
2.11264e-08,0.5091
2.11497e-08,0.5086
2.11730e-08,0.5081
2.11962e-08,0.5076
2.12195e-08,0.5074
2.12428e-08,0.5076
2.12660e-08,0.5083
2.12893e-08,0.5091
2.13126e-08,0.5097
2.13358e-08,0.5100
2.13591e-08,0.5098
2.13824e-08,0.5093
2.14056e-08,0.5087
2.14289e-08,0.5082
2.14522e-08,0.5078
2.14754e-08,0.5075
2.14987e-08,0.5073
2.15220e-08,0.5072
2.15452e-08,0.5071
2.15685e-08,0.5070
2.15918e-08,0.5071
2.16150e-08,0.5074
