.HEADER
..NAMES
Time,V U1.H2
.DATA
2.28249e-08,0.0203
2.28482e-08,0.0171
2.28715e-08,0.0144
2.28947e-08,0.0115
2.29180e-08,0.0078
2.29413e-08,0.0034
2.29645e-08,-0.0017
2.29878e-08,-0.0066
2.30111e-08,-0.0103
2.30343e-08,-0.0118
2.30576e-08,-0.0110
2.30809e-08,-0.0081
2.31041e-08,-0.0041
2.31274e-08,0.0002
2.31507e-08,0.0039
2.31739e-08,0.0062
2.31972e-08,0.0070
2.32205e-08,0.0064
2.32437e-08,0.0044
2.32670e-08,0.0010
2.32903e-08,-0.0032
2.33135e-08,-0.0076
2.33368e-08,-0.0116
2.33601e-08,-0.0143
2.33833e-08,-0.0148
2.34066e-08,-0.0127
2.34299e-08,-0.0083
2.34531e-08,-0.0023
2.34764e-08,0.0040
2.34997e-08,0.0230
2.35229e-08,0.0772
2.35462e-08,0.2183
2.35695e-08,0.3654
2.35927e-08,0.4790
2.36160e-08,0.5587
2.36393e-08,0.6090
2.36625e-08,0.6279
2.36858e-08,0.6341
2.37091e-08,0.6372
2.37323e-08,0.6378
2.37556e-08,0.6372
2.37789e-08,0.6412
2.38021e-08,0.6492
2.38254e-08,0.6562
2.38487e-08,0.6616
2.38719e-08,0.6663
2.38952e-08,0.6676
2.39185e-08,0.6604
2.39417e-08,0.6449
2.39650e-08,0.6252
2.39883e-08,0.6043
2.40115e-08,0.5844
2.40348e-08,0.5692
2.40581e-08,0.5644
2.40813e-08,0.5712
2.41046e-08,0.5883
2.41279e-08,0.6156
2.41511e-08,0.6522
2.41744e-08,0.6952
2.41977e-08,0.7426
2.42209e-08,0.7955
2.42442e-08,0.8537
2.42675e-08,0.9137
2.42907e-08,0.9721
2.43140e-08,1.0263
2.43373e-08,1.0734
2.43605e-08,1.1100
2.43838e-08,1.1351
2.44071e-08,1.1513
2.44303e-08,1.1613
2.44536e-08,1.1670
2.44769e-08,1.1707
2.45002e-08,1.1751
2.45234e-08,1.1816
2.45467e-08,1.1902
