.HEADER
..NAMES
Time,V U1.M5
.DATA
2.38719e-08,0.4968
2.38952e-08,0.4976
2.39185e-08,0.4995
2.39417e-08,0.4997
2.39650e-08,0.4956
2.39883e-08,0.4862
2.40115e-08,0.4694
2.40348e-08,0.4411
2.40581e-08,0.3963
2.40813e-08,0.3357
2.41046e-08,0.2647
2.41279e-08,0.1920
2.41511e-08,0.1267
2.41744e-08,0.0745
2.41977e-08,0.0366
2.42209e-08,0.0102
2.42442e-08,-0.0087
2.42675e-08,-0.0238
2.42907e-08,-0.0370
2.43140e-08,-0.0486
2.43373e-08,-0.0576
2.43605e-08,-0.0635
2.43838e-08,-0.0672
2.44071e-08,-0.0705
2.44303e-08,-0.0739
2.44536e-08,-0.0763
2.44769e-08,-0.0759
2.45002e-08,-0.0716
2.45234e-08,-0.0632
2.45467e-08,-0.0509
2.45700e-08,-0.0346
